,applicant_id,week_number,behaviour,score
7957,19040145,4,Independent,8
7958,19040145,4,Determined,5
7959,19040145,4,Professional,8
7960,19040145,4,Studious,5
7961,19040145,4,Imaginative,6
7962,19040145,5,Analytic,5
7963,19040145,5,Independent,7
7964,19040145,5,Determined,3
7965,19040145,5,Professional,6
7966,19040145,5,Studious,6
7967,19040145,5,Imaginative,5
7968,19040145,6,Analytic,5
7969,19040145,6,Independent,4
7970,19040145,6,Determined,8
7971,19040145,6,Professional,7
7972,19040145,6,Studious,8
7973,19040145,6,Imaginative,1
7974,19040145,7,Analytic,8
7975,19040145,7,Independent,8
7976,19040145,7,Determined,8
7977,19040145,7,Professional,8
7978,19040145,7,Studious,7
7979,19040145,7,Imaginative,8
7980,19040145,8,Analytic,6
7981,19040145,8,Independent,8
7982,19040145,8,Determined,8
7983,19040145,8,Professional,8
7984,19040145,8,Studious,8
7985,19040145,8,Imaginative,4
7986,19040145,9,Analytic,7
7987,19040145,9,Independent,8
7988,19040145,9,Determined,8
7989,19040145,9,Professional,8
7990,19040145,9,Studious,8
7991,19040145,9,Imaginative,5
7992,19040145,10,Analytic,8
7993,19040145,10,Independent,8
7994,19040145,10,Determined,8
7995,19040145,10,Professional,8
7996,19040145,10,Studious,7
7997,19040145,10,Imaginative,8
7998,19040001,1,Analytic,5
7999,19040001,1,Independent,4
8000,19040001,1,Determined,3
8001,19040001,1,Professional,3
8002,19040001,1,Studious,3
8003,19040001,1,Imaginative,2
8004,19040001,2,Analytic,1
8005,19040001,2,Independent,1
8006,19040001,2,Determined,1
8007,19040001,2,Professional,4
8008,19040001,2,Studious,2
8009,19040001,2,Imaginative,4
8010,19040001,3,Analytic,2
8011,19040001,3,Independent,6
8012,19040001,3,Determined,5
8013,19040001,3,Professional,1
8014,19040001,3,Studious,4
8015,19040001,3,Imaginative,5
8016,19040001,4,Analytic,8
8017,19040001,4,Independent,5
8018,19040001,4,Determined,6
8019,19040001,4,Professional,4
8020,19040001,4,Studious,8
8021,19040001,4,Imaginative,2
8022,19040001,5,Analytic,2
8023,19040001,5,Independent,8
8024,19040001,5,Determined,7
8025,19040001,5,Professional,8
8026,19040001,5,Studious,6
8027,19040001,5,Imaginative,4
8028,19040001,6,Analytic,8
8029,19040001,6,Independent,5
8030,19040001,6,Determined,1
8031,19040001,6,Professional,6
8032,19040001,6,Studious,4
8033,19040001,6,Imaginative,7
8034,19040001,7,Analytic,8
8035,19040001,7,Independent,7
8036,19040001,7,Determined,8
8037,19040001,7,Professional,7
8038,19040001,7,Studious,8
8039,19040001,7,Imaginative,7
8040,19040001,8,Analytic,7
8041,19040001,8,Independent,8
8042,19040001,8,Determined,8
8043,19040001,8,Professional,8
8044,19040001,8,Studious,8
8045,19040001,8,Imaginative,8
8046,19040001,9,Analytic,8
8047,19040001,9,Independent,8
8048,19040001,9,Determined,8
8049,19040001,9,Professional,5
8050,19040001,9,Studious,8
8051,19040001,9,Imaginative,4
8052,19040001,10,Analytic,8
8053,19040001,10,Independent,8
8054,19040001,10,Determined,8
8055,19040001,10,Professional,8
8056,19040001,10,Studious,8
8057,19040001,10,Imaginative,8
8058,19050387,1,Analytic,2
8059,19050387,1,Independent,1
8060,19050387,1,Determined,1
8061,19050387,1,Professional,6
8062,19050387,1,Studious,3
8063,19050387,1,Imaginative,2
8064,19050387,2,Analytic,6
8065,19050387,2,Independent,6
8066,19050387,2,Determined,3
8067,19050387,2,Professional,3
8068,19050387,2,Studious,2
8069,19050387,2,Imaginative,1
8070,19050387,3,Analytic,3
8071,19050387,3,Independent,6
8072,19050387,3,Determined,7
8073,19050387,3,Professional,5
8074,19050387,3,Studious,2
8075,19050387,3,Imaginative,1
8076,19050387,4,Analytic,7
8077,19050387,4,Independent,6
8078,19050387,4,Determined,6
8079,19050387,4,Professional,6
8080,19050387,4,Studious,8
8081,19050387,4,Imaginative,3
8082,19050387,5,Analytic,2
8083,19050387,5,Independent,5
8084,19050387,5,Determined,7
8085,19050387,5,Professional,6
8086,19050387,5,Studious,6
8087,19050387,5,Imaginative,4
8088,19050387,6,Analytic,7
8089,19050387,6,Independent,4
8090,19050387,6,Determined,8
8091,19050387,6,Professional,3
8092,19050387,6,Studious,3
8093,19050387,6,Imaginative,8
8094,19050387,7,Analytic,8
8095,19050387,7,Independent,8
8096,19050387,7,Determined,8
8097,19050387,7,Professional,6
8098,19050387,7,Studious,8
8099,19050387,7,Imaginative,8
8100,19050387,8,Analytic,8
8101,19050387,8,Independent,5
8102,19050387,8,Determined,8
8103,19050387,8,Professional,8
8104,19050387,8,Studious,8
8105,19050387,8,Imaginative,8
8106,19050387,9,Analytic,8
8107,19050387,9,Independent,8
8108,19050387,9,Determined,6
8109,19050387,9,Professional,8
8110,19050387,9,Studious,8
8111,19050387,9,Imaginative,8
8112,19050387,10,Analytic,5
8113,19050387,10,Independent,8
8114,19050387,10,Determined,8
8115,19050387,10,Professional,8
8116,19050387,10,Studious,8
8117,19050387,10,Imaginative,8
8118,19050326,1,Analytic,4
8119,19050326,1,Independent,3
8120,19050326,1,Determined,4
8121,19050326,1,Professional,4
8122,19050326,1,Studious,2
8123,19050326,1,Imaginative,5
8124,19050326,2,Analytic,4
8125,19050326,2,Independent,3
8126,19050326,2,Determined,4
8127,19050326,2,Professional,3
8128,19050326,2,Studious,4
8129,19050326,2,Imaginative,3
8130,19050326,3,Analytic,2
8131,19050326,3,Independent,3
8132,19050326,3,Determined,2
8133,19050326,3,Professional,2
8134,19050326,3,Studious,2
8135,19050326,3,Imaginative,2
8136,19050326,4,Analytic,8
8137,19050326,4,Independent,8
8138,19050326,4,Determined,8
8139,19050326,4,Professional,5
8140,19050326,4,Studious,5
8141,19050326,4,Imaginative,5
8142,19050326,5,Analytic,4
8143,19050326,5,Independent,5
8144,19050326,5,Determined,8
8145,19050326,5,Professional,6
8146,19050326,5,Studious,4
8147,19050326,5,Imaginative,2
8148,19050326,6,Analytic,8
8149,19050326,6,Independent,6
8150,19050326,6,Determined,3
8151,19050326,6,Professional,2
8152,19050326,6,Studious,6
8153,19050326,6,Imaginative,3
8154,19050326,7,Analytic,4
8155,19050326,7,Independent,8
8156,19050326,7,Determined,8
8157,19050326,7,Professional,3
8158,19050326,7,Studious,7
8159,19050326,7,Imaginative,7
8160,19050326,8,Analytic,8
8161,19050326,8,Independent,6
8162,19050326,8,Determined,8
8163,19050326,8,Professional,8
8164,19050326,8,Studious,6
8165,19050326,8,Imaginative,8
8166,19050326,9,Analytic,8
8167,19050326,9,Independent,3
8168,19050326,9,Determined,8
8169,19050326,9,Professional,4
8170,19050326,9,Studious,8
8171,19050326,9,Imaginative,7
8172,19050326,10,Analytic,8
8173,19050326,10,Independent,8
8174,19050326,10,Determined,8
8175,19050326,10,Professional,8
8176,19050326,10,Studious,8
8177,19050326,10,Imaginative,7
8178,19050389,1,Analytic,6
8179,19050389,1,Independent,5
8180,19050389,1,Determined,2
8181,19050389,1,Professional,2
8182,19050389,1,Studious,4
8183,19050389,1,Imaginative,5
8184,19050389,2,Analytic,5
8185,19050389,2,Independent,3
8186,19050389,2,Determined,4
8187,19050389,2,Professional,3
8188,19050389,2,Studious,2
8189,19050389,2,Imaginative,4
8190,19050389,3,Analytic,3
8191,19050389,3,Independent,1
8192,19050389,3,Determined,2
8193,19050389,3,Professional,2
8194,19050389,3,Studious,2
8195,19050389,3,Imaginative,6
8196,19050389,4,Analytic,3
8197,19050389,4,Independent,4
8198,19050389,4,Determined,7
8199,19050389,4,Professional,6
8200,19050389,4,Studious,6
8201,19050389,4,Imaginative,8
8202,19050389,5,Analytic,6
8203,19050389,5,Independent,6
8204,19050389,5,Determined,2
8205,19050389,5,Professional,8
8206,19050389,5,Studious,8
8207,19050389,5,Imaginative,8
8208,19050389,6,Analytic,3
8209,19050389,6,Independent,7
8210,19050389,6,Determined,2
8211,19050389,6,Professional,6
8212,19050389,6,Studious,4
8213,19050389,6,Imaginative,6
8214,19050389,7,Analytic,5
8215,19050389,7,Independent,8
8216,19050389,7,Determined,8
8217,19050389,7,Professional,7
8218,19050389,7,Studious,8
8219,19050389,7,Imaginative,5
8220,19050389,8,Analytic,8
8221,19050389,8,Independent,8
8222,19050389,8,Determined,8
8223,19050389,8,Professional,7
8224,19050389,8,Studious,8
8225,19050389,8,Imaginative,7
8226,19050302,1,Analytic,5
8227,19050302,1,Independent,3
8228,19050302,1,Determined,2
8229,19050302,1,Professional,3
8230,19050302,1,Studious,3
8231,19050302,1,Imaginative,3
8232,19050302,2,Analytic,1
8233,19050302,2,Independent,3
8234,19050302,2,Determined,3
8235,19050302,2,Professional,1
8236,19050302,2,Studious,2
8237,19050302,2,Imaginative,3
8238,19050302,3,Analytic,5
8239,19050302,3,Independent,2
8240,19050302,3,Determined,7
8241,19050302,3,Professional,1
8242,19050302,3,Studious,4
8243,19050302,3,Imaginative,5
8244,19050302,4,Analytic,5
8245,19050302,4,Independent,5
8246,19050302,4,Determined,8
8247,19050302,4,Professional,5
8248,19050302,4,Studious,5
8249,19050302,4,Imaginative,2
8250,19050302,5,Analytic,4
8251,19050302,5,Independent,4
8252,19050302,5,Determined,8
8253,19050302,5,Professional,8
8254,19050302,5,Studious,1
8255,19050302,5,Imaginative,8
8256,19050302,6,Analytic,5
8257,19050302,6,Independent,7
8258,19050302,6,Determined,6
8259,19050302,6,Professional,8
8260,19050302,6,Studious,4
8261,19050302,6,Imaginative,6
8262,19050302,7,Analytic,8
8263,19050302,7,Independent,6
8264,19050302,7,Determined,8
8265,19050302,7,Professional,6
8266,19050302,7,Studious,7
8267,19050302,7,Imaginative,8
8268,19050302,8,Analytic,5
8269,19050302,8,Independent,7
8270,19050302,8,Determined,5
8271,19050302,8,Professional,8
8272,19050302,8,Studious,5
8273,19050302,8,Imaginative,4
8274,19050187,1,Analytic,6
8275,19050187,1,Independent,3
8276,19050187,1,Determined,6
8277,19050187,1,Professional,1
8278,19050187,1,Studious,1
8279,19050187,1,Imaginative,3
8280,19050187,2,Analytic,3
8281,19050187,2,Independent,7
8282,19050187,2,Determined,1
8283,19050187,2,Professional,2
8284,19050187,2,Studious,5
8285,19050187,2,Imaginative,1
8286,19050187,3,Analytic,3
8287,19050187,3,Independent,1
8288,19050187,3,Determined,2
8289,19050187,3,Professional,3
8290,19050187,3,Studious,4
8291,19050187,3,Imaginative,1
8292,19050187,4,Analytic,3
8293,19050187,4,Independent,8
8294,19050187,4,Determined,4
8295,19050187,4,Professional,7
8296,19050187,4,Studious,5
8297,19050187,4,Imaginative,5
8298,19050187,5,Analytic,3
8299,19050187,5,Independent,4
8300,19050187,5,Determined,4
8301,19050187,5,Professional,1
8302,19050187,5,Studious,7
8303,19050187,5,Imaginative,5
8304,19050187,6,Analytic,2
8305,19050187,6,Independent,5
8306,19050187,6,Determined,7
8307,19050187,6,Professional,7
8308,19050187,6,Studious,8
8309,19050187,6,Imaginative,8
8310,19050187,7,Analytic,3
8311,19050187,7,Independent,7
8312,19050187,7,Determined,8
8313,19050187,7,Professional,6
8314,19050187,7,Studious,8
8315,19050187,7,Imaginative,6
8316,19050187,8,Analytic,8
8317,19050187,8,Independent,8
8318,19050187,8,Determined,8
8319,19050187,8,Professional,8
8320,19050187,8,Studious,8
8321,19050187,8,Imaginative,6
8322,19050379,1,Analytic,3
8323,19050379,1,Independent,1
8324,19050379,1,Determined,2
8325,19050379,1,Professional,4
8326,19050379,1,Studious,6
8327,19050379,1,Imaginative,2
8328,19050379,2,Analytic,3
8329,19050379,2,Independent,5
8330,19050379,2,Determined,7
8331,19050379,2,Professional,6
8332,19050379,2,Studious,2
8333,19050379,2,Imaginative,3
8334,19050379,3,Analytic,7
8335,19050379,3,Independent,2
8336,19050379,3,Determined,2
8337,19050379,3,Professional,5
8338,19050379,3,Studious,3
8339,19050379,3,Imaginative,2
8340,19050379,4,Analytic,6
8341,19050379,4,Independent,2
8342,19050379,4,Determined,6
8343,19050379,4,Professional,7
8344,19050379,4,Studious,3
8345,19050379,4,Imaginative,8
8346,19050379,5,Analytic,8
8347,19050379,5,Independent,5
8348,19050379,5,Determined,4
8349,19050379,5,Professional,2
8350,19050379,5,Studious,6
8351,19050379,5,Imaginative,6
8352,19050379,6,Analytic,5
8353,19050379,6,Independent,8
8354,19050379,6,Determined,8
8355,19050379,6,Professional,8
8356,19050379,6,Studious,7
8357,19050379,6,Imaginative,5
8358,19050379,7,Analytic,8
8359,19050379,7,Independent,8
8360,19050379,7,Determined,8
8361,19050379,7,Professional,5
8362,19050379,7,Studious,6
8363,19050379,7,Imaginative,6
8364,19050379,8,Analytic,3
8365,19050379,8,Independent,8
8366,19050379,8,Determined,2
8367,19050379,8,Professional,7
8368,19050379,8,Studious,8
8369,19050379,8,Imaginative,8
8370,19050317,1,Analytic,1
8371,19050317,1,Independent,4
8372,19050317,1,Determined,1
8373,19050317,1,Professional,3
8374,19050317,1,Studious,4
8375,19050317,1,Imaginative,6
8376,19050317,2,Analytic,2
8377,19050317,2,Independent,1
8378,19050317,2,Determined,2
8379,19050317,2,Professional,3
8380,19050317,2,Studious,4
8381,19050317,2,Imaginative,2
8382,19050317,3,Analytic,3
8383,19050317,3,Independent,5
8384,19050317,3,Determined,2
8385,19050317,3,Professional,3
8386,19050317,3,Studious,1
8387,19050317,3,Imaginative,2
8388,19050317,4,Analytic,8
8389,19050317,4,Independent,8
8390,19050317,4,Determined,8
8391,19050317,4,Professional,1
8392,19050317,4,Studious,8
8393,19050317,4,Imaginative,4
8394,19050317,5,Analytic,6
8395,19050317,5,Independent,7
8396,19050317,5,Determined,7
8397,19050317,5,Professional,7
8398,19050317,5,Studious,7
8399,19050317,5,Imaginative,7
8400,19050317,6,Analytic,8
8401,19050317,6,Independent,8
8402,19050317,6,Determined,4
8403,19050317,6,Professional,7
8404,19050317,6,Studious,6
8405,19050317,6,Imaginative,4
8406,19050317,7,Analytic,8
8407,19050317,7,Independent,8
8408,19050317,7,Determined,8
8409,19050317,7,Professional,7
8410,19050317,7,Studious,8
8411,19050317,7,Imaginative,6
8412,19050317,8,Analytic,8
8413,19050317,8,Independent,8
8414,19050317,8,Determined,8
8415,19050317,8,Professional,7
8416,19050317,8,Studious,8
8417,19050317,8,Imaginative,8
8418,19070252,1,Analytic,1
8419,19070252,1,Independent,4
8420,19070252,1,Determined,2
8421,19070252,1,Professional,4
8422,19070252,1,Studious,5
8423,19070252,1,Imaginative,6
8424,19070252,2,Analytic,2
8425,19070252,2,Independent,1
8426,19070252,2,Determined,1
8427,19070252,2,Professional,2
8428,19070252,2,Studious,6
8429,19070252,2,Imaginative,6
8430,19070252,3,Analytic,3
8431,19070252,3,Independent,5
8432,19070252,3,Determined,3
8433,19070252,3,Professional,2
8434,19070252,3,Studious,2
8435,19070252,3,Imaginative,2
8436,19070252,4,Analytic,8
8437,19070252,4,Independent,3
8438,19070252,4,Determined,8
8439,19070252,4,Professional,7
8440,19070252,4,Studious,8
8441,19070252,4,Imaginative,7
8442,19070252,5,Analytic,4
8443,19070252,5,Independent,6
8444,19070252,5,Determined,7
8445,19070252,5,Professional,6
8446,19070252,5,Studious,5
8447,19070252,5,Imaginative,7
8448,19070252,6,Analytic,4
8449,19070252,6,Independent,6
8450,19070252,6,Determined,8
8451,19070252,6,Professional,5
8452,19070252,6,Studious,5
8453,19070252,6,Imaginative,6
8454,19070252,7,Analytic,8
8455,19070252,7,Independent,8
8456,19070252,7,Determined,6
8457,19070252,7,Professional,8
8458,19070252,7,Studious,8
8459,19070252,7,Imaginative,8
8460,19070252,8,Analytic,6
8461,19070252,8,Independent,8
8462,19070252,8,Determined,8
8463,19070252,8,Professional,8
8464,19070252,8,Studious,8
8465,19070252,8,Imaginative,8
8466,19070176,1,Analytic,6
8467,19070176,1,Independent,1
8468,19070176,1,Determined,3
8469,19070176,1,Professional,4
8470,19070176,1,Studious,3
8471,19070176,1,Imaginative,1
8472,19070176,2,Analytic,1
8473,19070176,2,Independent,1
8474,19070176,2,Determined,4
8475,19070176,2,Professional,4
8476,19070176,2,Studious,6
8477,19070176,2,Imaginative,1
8478,19070176,3,Analytic,3
8479,19070176,3,Independent,2
8480,19070176,3,Determined,3
8481,19070176,3,Professional,1
8482,19070176,3,Studious,3
8483,19070176,3,Imaginative,4
8484,19070176,4,Analytic,5
8485,19070176,4,Independent,6
8486,19070176,4,Determined,4
8487,19070176,4,Professional,1
8488,19070176,4,Studious,8
8489,19070176,4,Imaginative,3
8490,19070176,5,Analytic,8
8491,19070176,5,Independent,8
8492,19070176,5,Determined,7
8493,19070176,5,Professional,8
8494,19070176,5,Studious,7
8495,19070176,5,Imaginative,8
8496,19070176,6,Analytic,8
8497,19070176,6,Independent,6
8498,19070176,6,Determined,5
8499,19070176,6,Professional,3
8500,19070176,6,Studious,7
8501,19070176,6,Imaginative,8
8502,19070176,7,Analytic,8
8503,19070176,7,Independent,8
8504,19070176,7,Determined,8
8505,19070176,7,Professional,8
8506,19070176,7,Studious,8
8507,19070176,7,Imaginative,6
8508,19070176,8,Analytic,8
8509,19070176,8,Independent,8
8510,19070176,8,Determined,6
8511,19070176,8,Professional,7
8512,19070176,8,Studious,8
8513,19070176,8,Imaginative,7
8514,19060421,1,Analytic,4
8515,19060421,1,Independent,4
8516,19060421,1,Determined,1
8517,19060421,1,Professional,4
8518,19060421,1,Studious,5
8519,19060421,1,Imaginative,3
8520,19060421,2,Analytic,2
8521,19060421,2,Independent,5
8522,19060421,2,Determined,4
8523,19060421,2,Professional,3
8524,19060421,2,Studious,3
8525,19060421,2,Imaginative,2
8526,19060421,3,Analytic,2
8527,19060421,3,Independent,4
8528,19060421,3,Determined,5
8529,19060421,3,Professional,4
8530,19060421,3,Studious,1
8531,19060421,3,Imaginative,3
8532,19060421,4,Analytic,8
8533,19060421,4,Independent,6
8534,19060421,4,Determined,7
8535,19060421,4,Professional,8
8536,19060421,4,Studious,4
8537,19060421,4,Imaginative,6
8538,19060421,5,Analytic,8
8539,19060421,5,Independent,7
8540,19060421,5,Determined,8
8541,19060421,5,Professional,7
8542,19060421,5,Studious,1
8543,19060421,5,Imaginative,7
8544,19060421,6,Analytic,3
8545,19060421,6,Independent,7
8546,19060421,6,Determined,2
8547,19060421,6,Professional,5
8548,19060421,6,Studious,6
8549,19060421,6,Imaginative,6
8550,19060421,7,Analytic,8
8551,19060421,7,Independent,8
8552,19060421,7,Determined,8
8553,19060421,7,Professional,8
8554,19060421,7,Studious,8
8555,19060421,7,Imaginative,4
8556,19060421,8,Analytic,6
8557,19060421,8,Independent,8
8558,19060421,8,Determined,8
8559,19060421,8,Professional,8
8560,19060421,8,Studious,8
8561,19060421,8,Imaginative,6
8562,19060182,1,Analytic,4
8563,19060182,1,Independent,3
8564,19060182,1,Determined,3
8565,19060182,1,Professional,1
8566,19060182,1,Studious,4
8567,19060182,1,Imaginative,2
8568,19060182,2,Analytic,1
8569,19060182,2,Independent,3
8570,19060182,2,Determined,4
8571,19060182,2,Professional,2
8572,19060182,2,Studious,1
8573,19060182,2,Imaginative,3
8574,19060182,3,Analytic,1
8575,19060182,3,Independent,1
8576,19060182,3,Determined,3
8577,19060182,3,Professional,4
8578,19060182,3,Studious,3
8579,19060182,3,Imaginative,1
8580,19060182,4,Analytic,7
8581,19060182,4,Independent,8
8582,19060182,4,Determined,6
8583,19060182,4,Professional,6
8584,19060182,4,Studious,5
8585,19060182,4,Imaginative,6
8586,19060182,5,Analytic,8
8587,19060182,5,Independent,6
8588,19060182,5,Determined,7
8589,19060182,5,Professional,8
8590,19060182,5,Studious,7
8591,19060182,5,Imaginative,7
8592,19060182,6,Analytic,8
8593,19060182,6,Independent,8
8594,19060182,6,Determined,5
8595,19060182,6,Professional,4
8596,19060182,6,Studious,5
8597,19060182,6,Imaginative,7
8598,19060182,7,Analytic,8
8599,19060182,7,Independent,8
8600,19060182,7,Determined,8
8601,19060182,7,Professional,4
8602,19060182,7,Studious,8
8603,19060182,7,Imaginative,7
8604,19060182,8,Analytic,8
8605,19060182,8,Independent,6
8606,19060182,8,Determined,4
8607,19060182,8,Professional,4
8608,19060182,8,Studious,8
8609,19060182,8,Imaginative,8
8610,19060080,1,Analytic,2
8611,19060080,1,Independent,3
8612,19060080,1,Determined,5
8613,19060080,1,Professional,4
8614,19060080,1,Studious,5
8615,19060080,1,Imaginative,3
8616,19060080,2,Analytic,2
8617,19060080,2,Independent,8
8618,19060080,2,Determined,4
8619,19060080,2,Professional,2
8620,19060080,2,Studious,2
8621,19060080,2,Imaginative,4
8622,19060080,3,Analytic,3
8623,19060080,3,Independent,4
8624,19060080,3,Determined,3
8625,19060080,3,Professional,3
8626,19060080,3,Studious,7
8627,19060080,3,Imaginative,1
8628,19060080,4,Analytic,7
8629,19060080,4,Independent,5
8630,19060080,4,Determined,7
8631,19060080,4,Professional,6
8632,19060080,4,Studious,5
8633,19060080,4,Imaginative,8
8634,19060080,5,Analytic,4
8635,19060080,5,Independent,8
8636,19060080,5,Determined,8
8637,19060080,5,Professional,8
8638,19060080,5,Studious,3
8639,19060080,5,Imaginative,5
8640,19060080,6,Analytic,7
8641,19060080,6,Independent,6
8642,19060080,6,Determined,8
8643,19060080,6,Professional,4
8644,19060080,6,Studious,5
8645,19060080,6,Imaginative,8
8646,19060080,7,Analytic,8
8647,19060080,7,Independent,8
8648,19060080,7,Determined,8
8649,19060080,7,Professional,8
8650,19060080,7,Studious,8
8651,19060080,7,Imaginative,7
8652,19060080,8,Analytic,8
8653,19060080,8,Independent,8
8654,19060080,8,Determined,5
8655,19060080,8,Professional,8
8656,19060080,8,Studious,8
8657,19060080,8,Imaginative,5
8658,19060354,1,Analytic,2
8659,19060354,1,Independent,1
8660,19060354,1,Determined,2
8661,19060354,1,Professional,4
8662,19060354,1,Studious,1
8663,19060354,1,Imaginative,8
8664,19060354,2,Analytic,6
8665,19060354,2,Independent,1
8666,19060354,2,Determined,4
8667,19060354,2,Professional,3
8668,19060354,2,Studious,1
8669,19060354,2,Imaginative,1
8670,19060354,3,Analytic,4
8671,19060354,3,Independent,6
8672,19060354,3,Determined,3
8673,19060354,3,Professional,6
8674,19060354,3,Studious,3
8675,19060354,3,Imaginative,1
8676,19060354,4,Analytic,5
8677,19060354,4,Independent,6
8678,19060354,4,Determined,7
8679,19060354,4,Professional,8
8680,19060354,4,Studious,8
8681,19060354,4,Imaginative,4
8682,19060354,5,Analytic,8
8683,19060354,5,Independent,8
8684,19060354,5,Determined,7
8685,19060354,5,Professional,6
8686,19060354,5,Studious,6
8687,19060354,5,Imaginative,7
8688,19060354,6,Analytic,5
8689,19060354,6,Independent,8
8690,19060354,6,Determined,6
8691,19060354,6,Professional,7
8692,19060354,6,Studious,3
8693,19060354,6,Imaginative,8
8694,19060354,7,Analytic,8
8695,19060354,7,Independent,8
8696,19060354,7,Determined,7
8697,19060354,7,Professional,8
8698,19060354,7,Studious,5
8699,19060354,7,Imaginative,8
8700,19060354,8,Analytic,8
8701,19060354,8,Independent,8
8702,19060354,8,Determined,8
8703,19060354,8,Professional,8
8704,19060354,8,Studious,8
8705,19060354,8,Imaginative,8
8706,19070093,1,Analytic,3
8707,19070093,1,Independent,2
8708,19070093,1,Determined,4
8709,19070093,1,Professional,4
8710,19070093,1,Studious,4
8711,19070093,1,Imaginative,4
8712,19070093,2,Analytic,2
8713,19070093,2,Independent,5
8714,19070093,2,Determined,1
8715,19070093,2,Professional,4
8716,19070093,2,Studious,3
8717,19070093,2,Imaginative,3
8718,19070093,3,Analytic,3
8719,19070093,3,Independent,4
8720,19070093,3,Determined,2
8721,19070093,3,Professional,1
8722,19070093,3,Studious,3
8723,19070093,3,Imaginative,4
8724,19070093,4,Analytic,6
8725,19070093,4,Independent,8
8726,19070093,4,Determined,8
8727,19070093,4,Professional,5
8728,19070093,4,Studious,4
8729,19070093,4,Imaginative,8
8730,19070093,5,Analytic,6
8731,19070093,5,Independent,7
8732,19070093,5,Determined,8
8733,19070093,5,Professional,5
8734,19070093,5,Studious,6
8735,19070093,5,Imaginative,2
8736,19070093,6,Analytic,6
8737,19070093,6,Independent,5
8738,19070093,6,Determined,8
8739,19070093,6,Professional,5
8740,19070093,6,Studious,8
8741,19070093,6,Imaginative,8
8742,19070093,7,Analytic,5
8743,19070093,7,Independent,8
8744,19070093,7,Determined,8
8745,19070093,7,Professional,8
8746,19070093,7,Studious,7
8747,19070093,7,Imaginative,8
8748,19070093,8,Analytic,7
8749,19070093,8,Independent,8
8750,19070093,8,Determined,8
8751,19070093,8,Professional,8
8752,19070093,8,Studious,6
8753,19070093,8,Imaginative,8
8754,19070277,1,Analytic,3
8755,19070277,1,Independent,3
8756,19070277,1,Determined,2
8757,19070277,1,Professional,2
8758,19070277,1,Studious,2
8759,19070277,1,Imaginative,4
8760,19070277,2,Analytic,2
8761,19070277,2,Independent,3
8762,19070277,2,Determined,1
8763,19070277,2,Professional,5
8764,19070277,2,Studious,3
8765,19070277,2,Imaginative,4
8766,19070277,3,Analytic,1
8767,19070277,3,Independent,4
8768,19070277,3,Determined,3
8769,19070277,3,Professional,2
8770,19070277,3,Studious,3
8771,19070277,3,Imaginative,6
8772,19070277,4,Analytic,6
8773,19070277,4,Independent,7
8774,19070277,4,Determined,6
8775,19070277,4,Professional,8
8776,19070277,4,Studious,2
8777,19070277,4,Imaginative,6
8778,19070277,5,Analytic,8
8779,19070277,5,Independent,8
8780,19070277,5,Determined,6
8781,19070277,5,Professional,6
8782,19070277,5,Studious,6
8783,19070277,5,Imaginative,7
8784,19070277,6,Analytic,8
8785,19070277,6,Independent,4
8786,19070277,6,Determined,4
8787,19070277,6,Professional,6
8788,19070277,6,Studious,5
8789,19070277,6,Imaginative,4
8790,19070277,7,Analytic,8
8791,19070277,7,Independent,8
8792,19070277,7,Determined,8
8793,19070277,7,Professional,6
8794,19070277,7,Studious,8
8795,19070277,7,Imaginative,4
8796,19070277,8,Analytic,8
8797,19070277,8,Independent,8
8798,19070277,8,Determined,8
8799,19070277,8,Professional,7
8800,19070277,8,Studious,8
8801,19070277,8,Imaginative,8
8802,19070169,1,Analytic,1
8803,19070169,1,Independent,2
8804,19070169,1,Determined,4
8805,19070169,1,Professional,3
8806,19070169,1,Studious,3
8807,19070169,1,Imaginative,2
8808,19070169,2,Analytic,5
8809,19070169,2,Independent,2
8810,19070169,2,Determined,5
8811,19070169,2,Professional,4
8812,19070169,2,Studious,2
8813,19070169,2,Imaginative,1
8814,19070169,3,Analytic,1
8815,19070169,3,Independent,5
8816,19070169,3,Determined,4
8817,19070169,3,Professional,3
8818,19070169,3,Studious,3
8819,19070169,3,Imaginative,6
8820,19070169,4,Analytic,7
8821,19070169,4,Independent,8
8822,19070169,4,Determined,6
8823,19070169,4,Professional,8
8824,19070169,4,Studious,4
8825,19070169,4,Imaginative,6
8826,19070169,5,Analytic,8
8827,19070169,5,Independent,8
8828,19070169,5,Determined,8
8829,19070169,5,Professional,6
8830,19070169,5,Studious,8
8831,19070169,5,Imaginative,6
8832,19070169,6,Analytic,8
8833,19070169,6,Independent,3
8834,19070169,6,Determined,7
8835,19070169,6,Professional,3
8836,19070169,6,Studious,4
8837,19070169,6,Imaginative,8
8838,19070169,7,Analytic,6
8839,19070169,7,Independent,6
8840,19070169,7,Determined,8
8841,19070169,7,Professional,7
8842,19070169,7,Studious,6
8843,19070169,7,Imaginative,6
8844,19070169,8,Analytic,8
8845,19070169,8,Independent,8
8846,19070169,8,Determined,8
8847,19070169,8,Professional,8
8848,19070169,8,Studious,8
8849,19070169,8,Imaginative,7
8850,19060128,1,Analytic,3
8851,19060128,1,Independent,2
8852,19060128,1,Determined,2
8853,19060128,1,Professional,6
8854,19060128,1,Studious,3
8855,19060128,1,Imaginative,1
8856,19060128,2,Analytic,2
8857,19060128,2,Independent,4
8858,19060128,2,Determined,2
