,applicant_id,language_name,score
2633,19060306,7,6
2634,19060306,5,5
2635,19060306,3,3
2636,19060307,4,2
2637,19060307,6,1
2638,19060307,7,3
2639,19060308,4,1
2640,19060308,3,3
2641,19060309,1,3
2642,19060309,6,5
2643,19060309,2,6
2644,19060309,5,2
2645,19060311,8,2
2646,19060312,4,6
2647,19060312,5,4
2648,19060315,4,4
2649,19060315,0,4
2650,19060315,2,6
2651,19060315,7,1
2652,19060315,8,2
2653,19060316,0,2
2654,19060316,6,4
2655,19060316,8,1
2656,19060316,3,3
2657,19060317,4,1
2658,19060317,0,2
2659,19060317,1,2
2660,19060317,2,7
2661,19060318,6,4
2662,19060318,2,2
2663,19060319,4,2
2664,19060319,0,4
2665,19060319,1,1
2666,19060319,7,1
2667,19060319,8,2
2668,19060319,5,3
2669,19060320,0,3
2670,19060320,6,4
2671,19060320,7,4
2672,19060320,0,3
2673,19060320,6,4
2674,19060320,7,4
2675,19060321,0,3
2676,19060322,4,3
2677,19060322,1,1
2678,19060322,6,4
2679,19060323,4,3
2680,19060323,0,5
2681,19060323,3,1
2682,19060324,4,6
2683,19060324,1,3
2684,19060324,8,1
2685,19060324,3,4
2686,19060325,8,3
2687,19060326,2,4
2688,19060326,5,1
2689,19060327,0,6
2690,19060327,8,4
2691,19060327,5,2
2692,19060327,3,3
2693,19060329,0,3
2694,19060329,2,2
2695,19060329,8,1
2696,19060332,4,6
2697,19060332,7,3
2698,19060332,8,4
2699,19060332,5,3
2700,19060332,3,6
2701,19060334,0,8
2702,19060334,6,7
2703,19060334,5,4
2704,19060335,4,4
2705,19060335,1,2
2706,19060335,7,1
2707,19060335,3,2
2708,19060336,6,6
2709,19060336,2,3
2710,19060336,7,4
2711,19060336,8,1
2712,19060336,3,6
2713,19060337,4,3
2714,19060337,0,5
2715,19060337,1,4
2716,19060337,6,3
2717,19060337,2,3
2718,19060338,6,1
2719,19060338,8,5
2720,19060338,3,2
2721,19060339,6,1
2722,19060340,6,2
2723,19060340,7,2
2724,19060340,5,3
2725,19060341,1,1
2726,19060341,2,5
2727,19060341,8,4
2728,19060341,3,4
2729,19060343,4,3
2730,19060343,2,1
2731,19060343,5,1
2732,19060343,3,1
2733,19060344,4,3
2734,19060344,1,2
2735,19060344,7,6
2736,19060345,5,3
2737,19060345,3,6
2738,19060345,5,3
2739,19060345,3,6
2740,19060348,4,3
2741,19060348,7,4
2742,19060348,5,2
2743,19060348,3,5
2744,19060351,6,1
2745,19060351,3,1
2746,19060352,,0
2747,19060353,4,2
2748,19060353,0,2
2749,19060353,1,1
2750,19060353,5,2
2751,19060354,6,2
2752,19060354,7,3
2753,19060354,5,3
2754,19060354,3,5
2755,19060358,6,3
2756,19060358,7,2
2757,19060358,8,3
2758,19060358,5,3
2759,19060360,3,2
2760,19060362,7,2
2761,19060362,5,3
2762,19060366,8,1
2763,19060366,5,1
2764,19060367,7,3
2765,19060367,8,5
2766,19060367,3,4
2767,19060368,2,7
2768,19060368,7,3
2769,19060368,8,5
2770,19060369,0,2
2771,19060369,1,1
2772,19060369,8,2
2773,19060371,0,5
2774,19060371,1,3
2775,19060371,6,2
2776,19060371,2,6
2777,19060373,4,6
2778,19060373,5,1
2779,19060374,4,5
2780,19060374,6,4
2781,19060376,0,2
2782,19060376,6,4
2783,19060376,2,2
2784,19060376,7,3
2785,19060377,4,3
2786,19060377,2,8
2787,19060379,4,8
2788,19060379,5,4
2789,19060380,4,5
2790,19060380,1,2
2791,19060380,2,2
2792,19060380,8,4
2793,19060381,2,3
2794,19060381,8,5
2795,19060381,5,5
2796,19060381,3,2
2797,19060384,0,5
2798,19060384,1,2
2799,19060384,8,1
2800,19060384,5,4
2801,19060384,3,1
2802,19060386,4,7
2803,19060386,0,2
2804,19060386,1,4
2805,19060386,7,1
2806,19060386,3,1
2807,19060387,4,3
2808,19060387,2,1
2809,19060387,5,3
2810,19060389,1,3
2811,19060389,6,5
2812,19060389,5,3
2813,19060389,3,6
2814,19060390,4,3
2815,19060390,8,3
2816,19060392,1,5
2817,19060393,6,6
2818,19060393,8,2
2819,19060393,3,2
2820,19060395,1,2
2821,19060395,5,3
2822,19060395,3,2
2823,19060396,5,2
2824,19060397,4,4
2825,19060397,0,1
2826,19060397,2,4
2827,19060397,7,6
2828,19060397,8,2
2829,19060398,1,2
2830,19060398,2,5
2831,19060399,5,4
2832,19060400,0,3
2833,19060400,6,2
2834,19060400,8,2
2835,19060400,3,3
2836,19060402,1,5
2837,19060402,6,4
2838,19060404,2,3
2839,19060404,3,6
2840,19060404,2,3
2841,19060404,3,6
2842,19060405,4,1
2843,19060405,1,1
2844,19060405,8,1
2845,19060405,5,2
2846,19060405,3,2
2847,19060407,4,2
2848,19060407,0,3
2849,19060407,6,1
2850,19060407,8,2
2851,19060407,5,4
2852,19060407,3,2
2853,19060408,2,4
2854,19060408,7,4
2855,19060409,4,5
2856,19060409,0,2
2857,19060409,1,7
2858,19060409,2,2
2859,19060409,7,2
2860,19060410,2,3
2861,19060410,3,1
2862,19060414,1,2
2863,19060414,3,3
2864,19060414,1,2
2865,19060414,3,3
2866,19060415,1,2
2867,19060415,8,1
2868,19060415,3,3
2869,19060416,0,5
2870,19060416,1,5
2871,19060416,6,7
2872,19060416,7,1
2873,19060416,8,1
2874,19060417,4,2
2875,19060417,2,4
2876,19060417,3,1
2877,19060418,0,8
2878,19060418,2,3
2879,19060418,7,3
2880,19060418,5,2
2881,19060419,5,5
2882,19060421,4,4
2883,19060421,1,4
2884,19060421,2,2
2885,19060421,7,1
2886,19060421,3,1
2887,19060422,4,1
2888,19060423,6,5
2889,19060423,2,3
2890,19060423,7,3
2891,19060423,5,2
2892,19060425,2,4
2893,19060427,4,5
2894,19060428,4,2
2895,19060428,6,1
2896,19060428,8,3
2897,19060428,3,1
2898,19060429,4,2
2899,19060429,1,4
2900,19060429,6,2
2901,19060429,2,2
2902,19060429,8,1
2903,19060429,3,3
2904,19060430,0,2
2905,19060430,2,3
2906,19060431,0,4
2907,19060431,1,2
2908,19060431,6,2
2909,19060431,2,2
2910,19060431,3,3
2911,19060432,0,1
2912,19060432,1,1
2913,19060432,7,7
2914,19060432,8,1
2915,19060432,5,2
2916,19060433,6,3
2917,19060433,2,1
2918,19060433,5,7
2919,19060434,0,2
2920,19060434,1,6
2921,19060434,6,3
2922,19060435,4,3
2923,19060435,2,2
2924,19060435,7,3
2925,19060436,4,1
2926,19060436,0,4
2927,19060436,1,1
2928,19060436,6,3
2929,19060436,5,2
2930,19060437,4,2
2931,19060437,1,3
2932,19060437,6,2
2933,19060437,7,2
2934,19060437,5,1
2935,19060438,3,2
2936,19060439,1,6
2937,19060439,6,5
2938,19060439,5,2
2939,19060439,3,6
2940,19060440,6,1
2941,19060441,0,1
2942,19060441,7,4
2943,19060441,8,3
2944,19060441,3,2
2945,19060442,4,4
2946,19060442,1,2
2947,19060442,8,3
2948,19060442,5,3
2949,19060442,3,3
2950,19060443,0,2
2951,19060443,7,6
2952,19060443,5,3
2953,19060446,4,2
2954,19060446,5,4
2955,19060446,3,3
2956,19120000,0,6
2957,19120000,7,3
2958,19120000,8,3
2959,19120001,7,2
2960,19120001,8,3
2961,19120003,4,2
2962,19120003,6,5
2963,19120003,8,1
2964,19120004,4,3
2965,19120004,0,4
2966,19120004,2,2
2967,19120004,7,2
2968,19120004,3,6
2969,19120005,4,2
2970,19120005,6,5
2971,19120006,,0
2972,19120007,4,2
2973,19120007,6,4
2974,19120007,2,5
2975,19120007,3,8
2976,19120009,4,5
2977,19120009,0,3
2978,19120009,1,3
2979,19120009,6,2
2980,19120009,7,2
2981,19120009,8,1
2982,19120009,5,1
2983,19120011,6,2
2984,19120011,7,2
2985,19120011,3,5
2986,19120012,0,3
2987,19120012,6,3
2988,19120014,0,8
2989,19120014,1,6
2990,19120015,0,4
2991,19120015,6,1
2992,19120015,7,5
2993,19120015,5,4
2994,19120016,0,4
2995,19120016,7,5
2996,19120019,0,4
2997,19120022,0,1
2998,19120022,3,5
2999,19120023,4,1
3000,19120023,0,1
3001,19120023,5,3
3002,19120025,4,1
3003,19120025,1,1
3004,19120025,6,4
3005,19120025,2,3
3006,19120025,7,3
3007,19120025,5,3
3008,19120025,3,3
3009,19120027,4,1
3010,19120027,0,4
3011,19120027,1,4
3012,19120027,8,1
3013,19120028,1,4
3014,19120029,4,5
3015,19120029,0,1
3016,19120029,1,3
3017,19120029,7,11
3018,19120029,3,1
3019,19120030,4,2
3020,19120030,0,2
3021,19120030,3,4
3022,19120032,4,4
3023,19120032,0,3
3024,19120032,2,3
3025,19120032,7,7
3026,19120033,6,1
3027,19120033,7,2
3028,19120033,5,3
3029,19120034,4,2
3030,19120034,0,4
3031,19120034,6,3
3032,19120034,7,1
3033,19120034,5,1
3034,19120035,4,1
3035,19120035,0,2
3036,19120035,6,2
3037,19120035,8,2
3038,19120035,3,2
3039,19120036,4,1
3040,19120036,0,4
3041,19120036,6,1
3042,19120036,2,1
3043,19120036,8,5
3044,19120037,4,1
3045,19120037,0,3
3046,19120037,6,4
3047,19120039,0,2
3048,19120039,1,2
3049,19120039,7,2
3050,19120040,1,1
3051,19120040,6,3
3052,19120040,3,2
3053,19120041,0,5
3054,19120041,1,3
3055,19120041,3,1
3056,19120042,6,3
3057,19120042,2,3
3058,19120042,7,5
3059,19120042,8,2
3060,19120042,3,5
3061,19120046,0,1
3062,19120046,2,4
3063,19120046,8,1
3064,19120046,5,1
3065,19120047,6,5
3066,19120047,2,4
3067,19120048,4,6
3068,19120048,3,1
3069,19120049,2,2
3070,19120049,5,5
3071,19120051,4,4
3072,19120051,7,5
3073,19120052,4,1
3074,19120052,6,2
3075,19120052,7,3
3076,19120054,4,3
3077,19120054,5,3
3078,19120056,,0
3079,19120057,,0
3080,19120058,3,4
3081,19120059,4,1
3082,19120059,6,4
3083,19120059,2,1
3084,19120059,8,1
3085,19120061,4,1
3086,19120061,1,4
3087,19120061,8,3
3088,19120061,5,2
3089,19120063,0,5
3090,19120063,6,1
3091,19120063,3,4
3092,19120064,0,2
3093,19120064,5,3
3094,19120064,3,1
3095,19120066,0,3
3096,19120066,1,1
3097,19120069,1,2
3098,19120069,2,4
3099,19120069,7,1
3100,19120069,8,2
3101,19120069,3,3
3102,19120070,4,3
3103,19120070,0,2
3104,19120070,1,4
3105,19120070,2,3
3106,19120070,8,3
3107,19120070,3,2
3108,19120072,4,2
3109,19120072,0,1
3110,19120072,6,7
3111,19120072,5,1
3112,19120072,3,5
3113,19120073,4,7
3114,19120073,0,2
3115,19120073,1,5
3116,19120073,7,1
3117,19120074,4,4
3118,19120074,1,2
3119,19120074,2,2
3120,19120074,3,2
3121,19120078,4,6
3122,19120078,0,1
3123,19120078,6,2
3124,19120080,7,2
3125,19120080,5,2
3126,19120081,1,4
3127,19120081,2,2
3128,19120081,7,2
3129,19120081,8,5
3130,19120081,3,8
3131,19120082,4,3
3132,19120082,0,3
3133,19120082,1,3
3134,19120082,3,3
3135,19120085,4,1
3136,19120085,0,2
3137,19120085,5,1
3138,19120087,4,1
3139,19120087,0,7
3140,19120087,6,5
3141,19120087,3,4
3142,19120089,0,2
3143,19120089,6,2
3144,19120090,6,4
3145,19120090,3,2
3146,19120091,4,4
3147,19120091,1,2
3148,19120091,7,6
3149,19120091,5,6
3150,19120092,0,3
3151,19120092,2,2
3152,19120092,5,2
3153,19120092,3,2
3154,19120094,4,5
3155,19120094,0,2
3156,19120094,1,3
3157,19120094,2,4
3158,19120094,7,3
3159,19120095,0,7
3160,19120095,1,2
3161,19120095,3,2
3162,19120096,2,1
3163,19120096,5,1
3164,19120096,3,4
3165,19120098,0,2
3166,19120098,1,2
3167,19120098,6,3
3168,19120101,8,1
3169,19120102,4,3
3170,19120102,2,2
3171,19120104,0,4
3172,19120104,7,2
3173,19120104,8,3
3174,19120104,5,1
3175,19120106,4,3
3176,19120106,1,1
3177,19120106,6,3
3178,19120106,2,5
3179,19120106,3,4
3180,19120107,7,2
3181,19120107,5,3
3182,19120109,2,1
3183,19120109,7,3
3184,19120110,4,4
3185,19120110,0,3
3186,19120110,5,2
3187,19120110,3,6
3188,19120111,4,1
3189,19120111,2,1
3190,19120112,0,1
3191,19120112,6,4
3192,19120112,2,4
3193,19120112,8,1
3194,19120112,5,1
3195,19120114,4,2
3196,19120114,2,4
3197,19120116,1,1
3198,19120116,7,1
3199,19120116,3,5
3200,19120117,0,2
3201,19120119,,0
3202,19120121,4,3
3203,19120121,0,4
3204,19120121,1,4
3205,19120121,2,5
3206,19120121,7,3
3207,19120121,5,4
3208,19120122,1,6
3209,19120122,3,8
3210,19120123,4,3
3211,19120123,1,1
3212,19120123,6,3
3213,19120123,3,1
3214,19120124,8,3
3215,19120124,3,1
3216,19120125,6,3
3217,19120125,2,1
3218,19120125,3,4
3219,19120126,4,1
3220,19120126,1,5
3221,19120126,5,2
3222,19120128,4,2
3223,19120128,0,5
3224,19120128,1,2
3225,19120128,7,5
3226,19120129,6,2
3227,19120129,2,2
3228,19120130,6,1
3229,19120130,2,4
3230,19120133,4,3
3231,19120133,1,2
3232,19120133,6,3
3233,19120133,2,6
3234,19120133,7,6
3235,19120133,8,1
3236,19120133,5,1
3237,19120133,3,1
3238,19120134,1,4
3239,19120134,8,2
3240,19120135,0,3
3241,19120136,4,5
3242,19120136,1,3
3243,19120136,6,3
3244,19120136,7,3
3245,19120136,3,3
3246,19120137,6,1
3247,19120139,1,4
3248,19120140,4,5
3249,19120140,0,5
3250,19120140,6,1
3251,19120144,4,3
3252,19120144,0,4
3253,19120144,1,3
3254,19120144,2,4
3255,19120144,3,1
3256,19120145,1,3
3257,19120145,1,3
3258,19120146,6,5
3259,19120146,2,3
3260,19120146,7,3
3261,19120147,6,2
3262,19120147,2,2
3263,19120147,3,4
3264,19120149,1,5
3265,19120150,0,2
3266,19120150,6,3
3267,19120150,7,4
3268,19120150,5,1
3269,19120154,8,3
3270,19120154,5,2
3271,19120156,4,2
3272,19120156,1,7
3273,19120156,6,5
3274,19120156,7,4
3275,19120157,0,3
3276,19120157,6,4
3277,19120157,7,3
3278,19120157,8,3
3279,19120157,5,1
3280,19120157,3,5
3281,19120160,6,2
3282,19120162,4,4
3283,19120163,0,2
3284,19120163,6,6
3285,19120163,2,4
3286,19120163,7,2
3287,19120163,5,2
3288,19120164,4,3
3289,19120164,0,4
3290,19120164,1,2
3291,19120164,6,1
3292,19120164,7,4
3293,19120165,4,1
3294,19120165,8,3
3295,19120165,3,2
3296,19120166,4,4
3297,19120166,2,7
3298,19120166,5,8
3299,19120166,3,3
3300,19120167,6,3
3301,19120168,2,2
3302,19120168,8,2
3303,19120168,3,5
3304,19120169,0,4
3305,19120169,1,4
3306,19120169,7,3
3307,19120169,8,2
3308,19120173,5,3
3309,19120174,4,2
3310,19120174,0,4
3311,19120174,6,2
3312,19120174,8,2
3313,19120175,4,4
3314,19120175,6,2
3315,19120175,7,4
3316,19120175,8,4
3317,19120175,5,5
3318,19120176,5,4
3319,19120180,4,2
3320,19120180,1,4
3321,19120180,7,1
3322,19120180,5,2
3323,19120182,0,4
3324,19120182,1,5
3325,19120182,7,4
3326,19120182,5,5
3327,19120182,3,4
3328,19120185,8,1
3329,19120185,5,4
3330,19120186,4,2
3331,19120186,1,1
3332,19120186,6,3
3333,19120186,3,2
3334,19120187,4,5
3335,19120187,7,1
3336,19120187,5,1
3337,19120189,0,5
3338,19120189,1,1
3339,19120189,6,9
3340,19120191,,0
3341,19120193,4,4
3342,19120193,0,4
3343,19120194,4,1
3344,19120194,6,4
3345,19120194,5,1
3346,19120194,3,2
3347,19120196,2,6
3348,19120196,7,1
3349,19120196,5,2
3350,19120197,6,4
3351,19120197,8,2
3352,19120198,4,4
3353,19120198,2,1
3354,19120198,7,4
3355,19120198,8,2
3356,19120198,3,3
3357,19120199,6,2
3358,19120199,2,1
3359,19120199,5,1
3360,19120199,3,5
3361,19120200,4,6
3362,19120200,0,3
3363,19120200,1,3
3364,19120200,6,7
3365,19120203,3,7
3366,19120204,,0
3367,19120207,7,4
3368,19120207,8,2
3369,19120208,0,5
3370,19120208,1,3
3371,19120208,6,5
3372,19120208,2,3
3373,19120208,8,1
3374,19120208,5,2
3375,19120209,4,3
3376,19120209,0,3
3377,19120209,1,4
3378,19120210,4,1
3379,19120210,0,4
3380,19120210,5,4
3381,19120213,2,2
3382,19120213,8,2
3383,19120213,3,1
3384,19120214,0,2
3385,19120214,6,6
3386,19120214,2,3
3387,19120214,5,4
3388,19120215,0,2
3389,19120215,1,2
3390,19120215,7,2
3391,19120215,5,3
3392,19120215,3,1
3393,19120216,2,4
3394,19120216,8,4
3395,19120216,3,6
3396,19120217,1,3
3397,19120217,6,6
3398,19120218,4,9
3399,19120218,0,4
3400,19120218,1,7
3401,19120218,8,1
3402,19120219,4,2
3403,19120219,2,1
3404,19120219,5,1
3405,19120219,3,1
3406,19120220,1,3
3407,19120220,5,2
3408,19120220,3,2
3409,19120222,6,1
3410,19120226,4,3
3411,19120226,0,2
3412,19120226,1,3
3413,19120226,5,6
3414,19120227,1,2
3415,19120227,5,3
3416,19120229,2,3
3417,19120231,1,3
3418,19120231,5,1
3419,19120231,3,1
3420,19120234,4,3
3421,19120234,1,3
3422,19120234,7,1
3423,19120234,5,5
3424,19120237,1,4
3425,19120237,8,3
3426,19120243,0,1
3427,19120243,6,4
3428,19120243,7,3
3429,19120243,8,4
3430,19120246,0,2
3431,19120246,7,2
3432,19120246,5,2
3433,19120247,6,3
3434,19120248,1,2
3435,19120248,7,5
3436,19120249,4,7
3437,19120249,0,3
3438,19120249,1,3
3439,19120249,2,1
3440,19120249,8,3
3441,19120250,0,3
3442,19120250,8,2
3443,19120252,0,7
3444,19120252,2,4
3445,19120252,8,1
3446,19120253,0,5
3447,19120253,1,3
3448,19120253,2,2
3449,19120253,7,3
3450,19120254,4,2
3451,19120254,0,1
3452,19120254,1,1
3453,19120254,6,3
3454,19120256,2,5
3455,19120256,7,1
3456,19120257,4,3
3457,19120257,0,4
3458,19120257,2,4
3459,19120257,8,3
3460,19120257,3,4
3461,19120258,4,2
3462,19120258,1,3
3463,19120258,6,1
3464,19120258,7,4
3465,19120258,8,3
3466,19120259,0,2
3467,19120259,2,5
3468,19120260,2,1
3469,19120260,3,3
3470,19120264,4,7
3471,19120264,6,3
3472,19120264,5,1
3473,19120265,4,3
3474,19120265,0,2
3475,19120265,6,2
3476,19120268,0,5
3477,19120268,2,3
3478,19120268,7,5
3479,19120268,8,1
3480,19120268,5,3
3481,19120268,3,2
3482,19120270,0,3
3483,19120271,6,1
3484,19120271,5,3
3485,19120271,3,2
3486,19120272,7,3
3487,19120273,4,10
3488,19120273,5,1
3489,19120276,0,5
3490,19120276,1,1
3491,19120276,6,5
3492,19120276,3,2
3493,19120277,2,3
3494,19120277,5,6
3495,19120278,1,3
3496,19120278,2,3
3497,19120278,3,1
3498,19120279,2,3
3499,19120279,7,7
3500,19120279,8,1
3501,19120279,5,2
3502,19120279,3,4
3503,19120280,7,6
3504,19120280,8,6
3505,19120280,5,3
3506,19120281,6,2
3507,19020000,0,4
3508,19020000,1,2
3509,19020000,3,7
3510,19020002,1,3
3511,19020002,6,2
3512,19020002,8,5
3513,19020004,4,1
3514,19020004,1,2
3515,19020004,2,4
3516,19020004,7,2
3517,19020005,4,1
3518,19020005,2,4
3519,19020006,4,3
3520,19020006,1,2
3521,19020006,6,4
3522,19020006,7,4
3523,19020006,3,2
3524,19020008,1,1
3525,19020008,7,3
3526,19020009,0,1
3527,19020009,6,5
3528,19020009,2,2
3529,19020010,4,4
3530,19020010,1,5
3531,19020010,2,7
3532,19020010,8,1
3533,19020011,0,1
3534,19020011,1,1
3535,19020011,2,6
3536,19020011,3,1
3537,19020012,0,1
3538,19020012,8,1
3539,19020012,3,3
3540,19020013,2,4
3541,19020013,7,1
3542,19020015,0,2
3543,19020015,6,3
3544,19020015,7,3
3545,19020016,4,5
3546,19020016,2,5
3547,19020016,5,5
3548,19020016,3,5
3549,19020017,1,7
3550,19020017,5,4
3551,19020017,3,3
3552,19020018,7,5
3553,19020018,5,2
3554,19020020,1,2
3555,19020020,6,1
3556,19020020,7,4
3557,19020021,7,2
3558,19020023,0,3
3559,19020023,1,2
3560,19020023,6,3
3561,19020023,7,6
3562,19020023,8,1
3563,19020023,5,2
3564,19020024,1,1
3565,19020024,2,2
3566,19020024,3,4
3567,19020026,1,1
3568,19020026,2,6
3569,19020026,8,2
3570,19020028,4,6
3571,19020028,2,3
3572,19020028,7,6
3573,19020028,3,5
3574,19020031,6,2
3575,19020031,7,4
3576,19020032,4,4
3577,19020032,0,2
3578,19020032,2,4
3579,19020033,4,1
3580,19020033,1,3
3581,19020033,7,4
3582,19020033,8,3
3583,19020037,6,3
3584,19020037,2,4
3585,19020037,3,6
3586,19020038,0,2
3587,19020038,8,3
3588,19020038,3,3
3589,19020039,1,2
3590,19020039,6,2
3591,19020039,2,3
3592,19020039,8,2
3593,19020040,1,1
3594,19020040,6,4
3595,19020040,3,3
3596,19020041,0,2
3597,19020041,1,6
3598,19020041,3,2
3599,19020042,0,4
3600,19020042,1,4
3601,19020043,1,2
3602,19020043,6,4
3603,19020045,1,3
3604,19020045,5,5
3605,19020045,3,3
3606,19020046,0,2
3607,19020046,5,3
3608,19020046,3,7
3609,19020048,6,2
3610,19020048,8,3
3611,19020048,3,3
3612,19020049,1,1
3613,19020049,6,4
3614,19020049,2,1
3615,19020050,0,2
3616,19020050,6,2
3617,19020050,2,4
3618,19020050,8,3
3619,19020050,5,5
3620,19020051,4,1
3621,19020051,1,4
3622,19020051,6,3
3623,19020051,5,2
3624,19020051,3,2
3625,19020052,4,10
3626,19020052,1,1
3627,19020053,4,1
3628,19020053,0,3
3629,19020053,5,3
3630,19020053,3,6
3631,19020054,0,4
3632,19020054,1,5
3633,19020054,6,4
3634,19020054,2,5
3635,19020054,8,3
3636,19020055,7,4
3637,19020055,5,1
3638,19020057,0,2
3639,19020057,1,3
3640,19020057,6,1
3641,19020057,5,1
3642,19020060,0,4
3643,19020060,2,3
3644,19020061,1,1
3645,19020061,3,3
3646,19020063,4,3
3647,19020063,6,2
3648,19020063,5,2
3649,19020063,3,1
3650,19020064,0,6
3651,19020064,6,1
3652,19020064,5,1
3653,19020064,3,2
3654,19020065,4,2
3655,19020065,0,3
3656,19020065,1,4
3657,19020065,6,3
3658,19020065,3,2
3659,19020066,1,4
3660,19020066,2,5
3661,19020068,4,5
3662,19020068,1,1
3663,19020070,0,3
3664,19020070,1,2
3665,19020070,8,1
3666,19020072,4,4
3667,19020072,3,2
3668,19020073,6,4
3669,19020075,0,3
3670,19020075,1,4
3671,19020075,6,2
3672,19020075,5,2
3673,19020076,0,1
3674,19020076,1,4
3675,19020076,6,3
3676,19020076,7,4
3677,19020076,5,1
3678,19020077,4,3
3679,19020077,2,1
3680,19020078,0,3
3681,19020078,6,1
3682,19020078,5,4
3683,19020079,0,4
3684,19020079,6,2
3685,19020079,3,4
3686,19020080,4,2
3687,19020080,2,3
3688,19020081,4,1
3689,19020081,0,1
3690,19020081,1,2
3691,19020081,5,5
3692,19020082,7,6
3693,19020082,8,2
3694,19020082,3,5
3695,19020083,5,3
3696,19020086,7,4
3697,19020086,8,3
3698,19020086,3,2
3699,19020087,4,1
3700,19020087,0,1
3701,19020087,1,1
3702,19020087,6,1
3703,19020088,5,2
3704,19020088,3,1
3705,19020089,4,1
3706,19020089,0,2
3707,19020089,6,3
3708,19020089,2,3
3709,19020089,7,1
3710,19020090,4,4
3711,19020090,1,2
3712,19020090,2,7
3713,19020090,5,2
3714,19020090,3,3
3715,19020093,4,5
3716,19020093,1,2
3717,19020093,6,2
3718,19020093,5,5
3719,19020094,1,2
3720,19020094,2,1
3721,19020094,3,5
3722,19020095,4,4
3723,19020095,8,2
3724,19020095,3,5
3725,19020096,0,1
3726,19020096,6,3
3727,19020096,7,6
3728,19020096,5,2
3729,19020100,6,1
3730,19020100,7,4
3731,19020102,8,2
3732,19020103,0,1
3733,19020103,6,1
3734,19020103,7,3
3735,19020103,5,6
3736,19020104,1,2
3737,19020104,8,1
3738,19020104,3,1
3739,19020105,4,6
3740,19020105,0,1
3741,19020105,1,2
3742,19020105,3,2
3743,19020111,6,3
3744,19020111,2,4
3745,19020111,3,4
3746,19020112,0,3
3747,19020112,6,3
3748,19020112,2,6
3749,19020112,7,3
3750,19020113,4,3
3751,19020113,6,8
3752,19020113,8,1
3753,19020113,5,5
3754,19020113,3,2
3755,19020114,0,6
3756,19020114,6,3
3757,19020114,7,6
3758,19020114,5,3
3759,19020114,3,3
3760,19020116,0,2
3761,19020116,2,1
3762,19020118,1,4
3763,19020118,6,4
3764,19020118,7,2
3765,19020118,8,3
3766,19020120,4,3
3767,19020120,0,3
3768,19020120,2,6
3769,19020121,4,3
3770,19020121,0,3
3771,19020121,7,4
3772,19020121,5,5
3773,19020122,2,4
3774,19020122,7,5
3775,19020123,4,1
3776,19020123,2,6
3777,19020123,5,3
3778,19020125,4,2
3779,19020126,2,3
3780,19020127,0,4
3781,19020128,2,2
3782,19020128,7,5
3783,19020131,5,2
3784,19020132,0,1
3785,19020132,7,2
3786,19020134,6,3
3787,19020134,5,4
3788,19020134,3,3
3789,19020135,4,3
3790,19020135,0,3
3791,19020135,2,3
3792,19020135,7,2
3793,19020135,8,1
3794,19020135,5,3
3795,19020136,0,9
3796,19020136,8,1
3797,19020137,0,2
3798,19020137,1,1
3799,19020137,6,1
3800,19020137,5,2
3801,19020137,3,1
3802,19020140,0,6
3803,19020140,1,4
3804,19020140,8,2
3805,19020140,3,4
3806,19020141,0,4
3807,19020141,6,4
3808,19020141,2,5
3809,19020141,7,1
3810,19020141,8,3
3811,19020142,0,4
3812,19020142,6,5
3813,19020142,2,2
3814,19020143,4,3
3815,19020143,0,4
3816,19020143,1,3
3817,19020143,2,4
3818,19020143,8,1
3819,19020143,5,1
3820,19020144,0,2
3821,19020144,8,3
3822,19020145,4,7
3823,19020145,0,2
3824,19020145,1,6
3825,19020145,8,3
3826,19020146,4,3
3827,19020146,2,2
3828,19020146,5,1
3829,19020147,4,2
3830,19020147,1,3
3831,19020147,3,1
3832,19020148,4,3
3833,19020148,1,5
3834,19020148,2,1
3835,19020148,7,1
3836,19020148,8,2
3837,19020148,5,5
3838,19020148,4,3
3839,19020148,1,5
3840,19020148,2,1
3841,19020148,7,1
3842,19020148,8,2
3843,19020148,5,5
3844,19020149,4,6
3845,19020149,0,4
3846,19020149,6,3
3847,19020149,7,2
3848,19020151,4,3
3849,19020151,0,2
3850,19020151,1,4
3851,19020151,6,6
3852,19020151,5,1
3853,19020151,3,4
3854,19020155,4,3
3855,19020155,6,3
3856,19020155,7,4
3857,19020155,3,6
3858,19020157,1,5
3859,19020157,6,5
3860,19020157,2,3
3861,19020157,7,5
3862,19020158,,0
3863,19020159,0,6
3864,19020159,6,3
3865,19020159,2,4
3866,19020159,7,3
3867,19020159,8,4
3868,19020159,3,8
3869,19020160,3,5
3870,19020161,4,7
3871,19020161,2,4
3872,19020161,7,6
3873,19020161,5,2
3874,19020161,3,3
3875,19020162,4,3
3876,19020162,0,2
3877,19020162,2,1
3878,19020163,0,5
3879,19020163,2,3
3880,19020163,5,2
3881,19020165,2,4
3882,19020165,3,3
3883,19020168,1,1
3884,19020168,6,1
3885,19020168,7,1
3886,19020168,8,1
3887,19020169,5,2
3888,19020169,3,2
3889,19020170,0,5
3890,19020170,1,4
3891,19020170,7,1
3892,19020170,8,1
3893,19020171,4,1
3894,19020171,8,1
3895,19020171,3,3
3896,19020173,4,4
3897,19020173,0,2
3898,19020173,1,5
3899,19020173,6,4
3900,19020173,5,2
3901,19020174,8,2
3902,19020174,3,5
3903,19020175,4,3
3904,19020175,1,4
