,applicant_id,strength_id
3218,19010347,1
3219,19010347,18
3220,19010348,8
3221,19010349,0
3222,19010349,15
3223,19010349,10
3224,19010350,15
3225,19010350,10
3226,19010350,14
3227,19010351,12
3228,19030000,6
3229,19030001,5
3230,19030001,11
3231,19030001,4
3232,19030002,4
3233,19030002,9
3234,19030002,15
3235,19030008,18
3236,19030008,6
3237,19030009,6
3238,19030010,9
3239,19030010,12
3240,19030010,6
3241,19030012,5
3242,19030012,9
3243,19030016,17
3244,19030018,20
3245,19030019,14
3246,19030019,13
3247,19030019,0
3248,19030019,14
3249,19030019,13
3250,19030019,0
3251,19030020,7
3252,19030021,20
3253,19030021,19
3254,19030021,13
3255,19030022,16
3256,19030022,21
3257,19030023,8
3258,19030023,24
3259,19030023,10
3260,19030024,19
3261,19030025,1
3262,19030025,3
3263,19030025,0
3264,19030026,3
3265,19030027,16
3266,19030027,0
3267,19030027,14
3268,19030029,14
3269,19030029,24
3270,19030029,5
3271,19030030,23
3272,19030030,11
3273,19030030,12
3274,19030032,11
3275,19030033,12
3276,19030033,20
3277,19030034,3
3278,19030035,1
3279,19030036,21
3280,19030036,2
3281,19030036,14
3282,19030037,15
3283,19030037,0
3284,19030037,3
3285,19030038,21
3286,19030040,17
3287,19030040,21
3288,19030040,13
3289,19030043,6
3290,19030044,22
3291,19030044,6
3292,19030045,9
3293,19030045,1
3294,19030047,22
3295,19030047,7
3296,19030048,15
3297,19030048,14
3298,19030048,18
3299,19030049,5
3300,19030050,4
3301,19030050,10
3302,19030051,17
3303,19030051,12
3304,19030052,12
3305,19030053,10
3306,19030054,24
3307,19030054,0
3308,19030054,14
3309,19030056,18
3310,19030057,0
3311,19030057,22
3312,19030058,0
3313,19030059,19
3314,19030059,3
3315,19030060,10
3316,19030060,4
3317,19030060,12
3318,19030061,9
3319,19030064,20
3320,19030064,0
3321,19030066,10
3322,19030066,22
3323,19030070,2
3324,19030070,17
3325,19030071,13
3326,19030071,18
3327,19030071,22
3328,19030074,3
3329,19030074,20
3330,19030074,23
3331,19030075,24
3332,19030075,8
3333,19030075,2
3334,19030079,24
3335,19030081,17
3336,19030081,12
3337,19030083,15
3338,19030083,7
3339,19030083,8
3340,19030084,6
3341,19030084,2
3342,19030084,20
3343,19030085,1
3344,19030086,18
3345,19030086,22
3346,19030086,0
3347,19030088,8
3348,19030089,10
3349,19030089,12
3350,19030090,13
3351,19030093,13
3352,19030093,19
3353,19030095,20
3354,19030096,8
3355,19030096,20
3356,19030097,12
3357,19030098,10
3358,19030102,21
3359,19030103,13
3360,19030103,18
3361,19030103,1
3362,19030106,17
3363,19030107,12
3364,19030108,0
3365,19030109,5
3366,19030111,13
3367,19030111,17
3368,19030111,18
3369,19030112,5
3370,19030112,8
3371,19030113,1
3372,19030114,20
3373,19030114,9
3374,19030114,16
3375,19030115,0
3376,19030115,1
3377,19030116,7
3378,19030117,12
3379,19030117,20
3380,19030118,7
3381,19030119,9
3382,19030121,21
3383,19030121,12
3384,19030122,17
3385,19030122,20
3386,19030123,7
3387,19030123,3
3388,19030124,8
3389,19030125,23
3390,19030125,5
3391,19030126,17
3392,19030127,1
3393,19030130,13
3394,19030130,18
3395,19030131,12
3396,19030131,0
3397,19030133,4
3398,19030133,23
3399,19030135,12
3400,19030135,1
3401,19030135,5
3402,19030140,24
3403,19030140,19
3404,19030140,3
3405,19030141,21
3406,19030141,2
3407,19030142,14
3408,19030142,16
3409,19030142,4
3410,19030144,12
3411,19030144,20
3412,19030145,14
3413,19030146,24
3414,19030146,22
3415,19030146,10
3416,19030147,21
3417,19030147,4
3418,19030147,8
3419,19030152,18
3420,19030153,24
3421,19030153,19
3422,19030153,21
3423,19030156,20
3424,19030156,14
3425,19030158,3
3426,19030158,9
3427,19030158,17
3428,19030159,19
3429,19030160,16
3430,19030160,1
3431,19030161,20
3432,19030165,5
3433,19030166,14
3434,19030166,23
3435,19030166,3
3436,19030170,3
3437,19030170,21
3438,19030171,22
3439,19030172,5
3440,19030172,1
3441,19030173,11
3442,19030173,20
3443,19030173,16
3444,19030176,19
3445,19030178,12
3446,19030179,7
3447,19030179,17
3448,19030179,15
3449,19030180,14
3450,19030180,23
3451,19030180,14
3452,19030180,23
3453,19030181,22
3454,19030182,16
3455,19030182,12
3456,19030183,10
3457,19030183,6
3458,19030183,17
3459,19030185,12
3460,19030185,20
3461,19030185,21
3462,19030187,6
3463,19030188,4
3464,19030188,9
3465,19030189,20
3466,19030189,4
3467,19030190,2
3468,19030190,7
3469,19030191,8
3470,19030191,23
3471,19030191,9
3472,19030194,7
3473,19030195,12
3474,19030195,22
3475,19030195,11
3476,19030197,13
3477,19030197,21
3478,19030199,18
3479,19030200,8
3480,19030200,23
3481,19030201,10
3482,19030201,7
3483,19030203,14
3484,19030203,15
3485,19030204,23
3486,19030205,19
3487,19030205,18
3488,19030206,3
3489,19030206,21
3490,19030207,19
3491,19030207,5
3492,19030208,11
3493,19030208,14
3494,19030208,15
3495,19030209,10
3496,19030209,4
3497,19030209,18
3498,19030210,6
3499,19030210,19
3500,19030210,10
3501,19030211,18
3502,19030211,4
3503,19030212,23
3504,19030212,22
3505,19030212,6
3506,19030213,17
3507,19030213,22
3508,19030216,0
3509,19030216,7
3510,19030216,10
3511,19030217,3
3512,19030219,9
3513,19030219,24
3514,19030219,8
3515,19030220,24
3516,19030220,12
3517,19030220,6
3518,19030221,18
3519,19030221,13
3520,19030221,2
3521,19030222,20
3522,19030222,24
3523,19030223,24
3524,19030223,5
3525,19030225,24
3526,19030225,7
3527,19030226,18
3528,19030228,23
3529,19030228,18
3530,19030230,6
3531,19030230,14
3532,19030231,5
3533,19030231,9
3534,19030231,14
3535,19030232,15
3536,19030232,20
3537,19030232,1
3538,19030233,20
3539,19030233,5
3540,19030235,5
3541,19030237,18
3542,19030237,2
3543,19030238,17
3544,19030239,21
3545,19030239,1
3546,19030240,15
3547,19030240,8
3548,19030240,14
3549,19030241,15
3550,19030242,11
3551,19030245,8
3552,19030248,15
3553,19030248,14
3554,19030251,14
3555,19030259,10
3556,19030259,14
3557,19030262,11
3558,19030262,13
3559,19030263,7
3560,19030263,2
3561,19030263,12
3562,19030265,23
3563,19030265,14
3564,19030265,22
3565,19030268,14
3566,19030269,6
3567,19030270,16
3568,19030271,13
3569,19030271,6
3570,19030273,22
3571,19030274,8
3572,19030275,13
3573,19030276,11
3574,19030276,9
3575,19030277,11
3576,19030277,23
3577,19030278,23
3578,19030278,9
3579,19030282,17
3580,19030282,19
3581,19030284,20
3582,19030284,19
3583,19030284,21
3584,19030285,22
3585,19030285,0
3586,19030286,14
3587,19030287,15
3588,19030287,10
3589,19030287,2
3590,19030288,5
3591,19030289,9
3592,19030290,24
3593,19030292,1
3594,19030293,15
3595,19030293,2
3596,19030293,11
3597,19030294,16
3598,19030294,2
3599,19030295,7
3600,19030295,18
3601,19030297,13
3602,19030297,12
3603,19030297,9
3604,19030298,10
3605,19030298,13
3606,19030300,1
3607,19030301,13
3608,19030304,4
3609,19030304,9
3610,19030304,8
3611,19030305,8
3612,19030305,5
3613,19030305,11
3614,19030307,7
3615,19030307,4
3616,19030309,7
3617,19030309,24
3618,19030309,20
3619,19030310,16
3620,19030310,4
3621,19030310,14
3622,19030313,22
3623,19030314,22
3624,19030317,15
3625,19030319,12
3626,19030319,10
3627,19030319,16
3628,19030319,12
3629,19030319,10
3630,19030319,16
3631,19030320,3
3632,19030320,22
3633,19030321,10
3634,19030322,21
3635,19030322,17
3636,19030322,23
3637,19030323,21
3638,19030324,14
3639,19030324,0
3640,19030326,13
3641,19030326,21
3642,19030327,11
3643,19030328,0
3644,19030329,0
3645,19030330,16
3646,19030331,21
3647,19030331,14
3648,19030331,7
3649,19030333,0
3650,19030333,18
3651,19030333,16
3652,19030334,22
3653,19030334,10
3654,19030335,8
3655,19030337,1
3656,19030338,12
3657,19030339,23
3658,19030340,6
3659,19030340,12
3660,19030341,6
3661,19030341,22
3662,19030341,10
3663,19030342,9
3664,19030342,10
3665,19030342,9
3666,19030342,10
3667,19030344,2
3668,19030345,9
3669,19030345,14
3670,19030345,7
3671,19030346,3
3672,19030346,10
3673,19030348,21
3674,19030348,19
3675,19030349,10
3676,19030350,4
3677,19030350,6
3678,19030351,8
3679,19030351,23
3680,19030353,17
3681,19030357,13
3682,19030357,23
3683,19030358,21
3684,19030359,13
3685,19030360,4
3686,19030362,15
3687,19030362,18
3688,19030363,12
3689,19030364,21
3690,19030364,1
3691,19030365,23
3692,19030365,0
3693,19030365,2
3694,19030366,24
3695,19030366,11
3696,19030367,5
3697,19030367,20
3698,19030367,8
3699,19050001,20
3700,19050003,21
3701,19050003,16
3702,19050003,24
3703,19050004,21
3704,19050005,9
3705,19050006,3
3706,19050006,10
3707,19050008,11
3708,19050008,15
3709,19050009,13
3710,19050009,6
3711,19050009,4
3712,19050011,4
3713,19050012,23
3714,19050012,17
3715,19050014,5
3716,19050014,21
3717,19050014,4
3718,19050015,12
3719,19050018,7
3720,19050018,17
3721,19050018,24
3722,19050019,8
3723,19050019,1
3724,19050019,3
3725,19050021,22
3726,19050021,1
3727,19050021,18
3728,19050022,8
3729,19050022,5
3730,19050023,4
3731,19050025,4
3732,19050027,2
3733,19050027,9
3734,19050027,16
3735,19050029,24
3736,19050030,3
3737,19050030,18
3738,19050031,2
3739,19050031,5
3740,19050034,3
3741,19050034,12
3742,19050036,16
3743,19050037,21
3744,19050038,23
3745,19050038,19
3746,19050038,2
3747,19050039,20
3748,19050039,9
3749,19050039,8
3750,19050041,9
3751,19050041,7
3752,19050043,13
3753,19050044,24
3754,19050045,9
3755,19050045,6
3756,19050048,4
3757,19050048,22
3758,19050048,6
3759,19050049,7
3760,19050050,23
3761,19050050,16
3762,19050050,19
3763,19050052,24
3764,19050053,18
3765,19050053,22
3766,19050054,21
3767,19050055,14
3768,19050055,12
3769,19050055,20
3770,19050056,1
3771,19050056,24
3772,19050058,19
3773,19050061,12
3774,19050062,23
3775,19050062,0
3776,19050062,23
3777,19050062,0
3778,19050063,19
3779,19050063,9
3780,19050063,21
3781,19050064,4
3782,19050068,18
3783,19050068,11
3784,19050068,4
3785,19050070,3
3786,19050071,19
3787,19050071,12
3788,19050072,3
3789,19050072,9
3790,19050072,12
3791,19050073,10
3792,19050075,7
3793,19050076,21
3794,19050076,1
3795,19050076,18
3796,19050077,5
3797,19050077,9
3798,19050077,8
3799,19050078,14
3800,19050078,6
3801,19050078,11
3802,19050079,7
3803,19050079,20
3804,19050079,3
3805,19050082,21
3806,19050083,4
3807,19050083,16
3808,19050083,18
3809,19050086,5
3810,19050086,6
3811,19050086,10
3812,19050089,18
3813,19050098,21
3814,19050099,1
3815,19050099,5
3816,19050099,22
3817,19050100,18
3818,19050100,14
3819,19050102,23
3820,19050102,11
3821,19050103,10
3822,19050103,11
3823,19050104,16
3824,19050104,8
3825,19050105,7
3826,19050105,15
3827,19050106,5
3828,19050106,17
3829,19050109,7
3830,19050110,0
3831,19050110,13
3832,19050111,1
3833,19050113,22
3834,19050114,18
3835,19050114,15
3836,19050116,8
3837,19050118,4
3838,19050118,5
3839,19050121,1
3840,19050121,18
3841,19050123,22
3842,19050124,12
3843,19050124,2
3844,19050124,3
3845,19050126,19
3846,19050128,18
3847,19050130,21
3848,19050133,24
3849,19050135,16
3850,19050136,11
3851,19050136,10
3852,19050136,20
3853,19050139,9
3854,19050139,16
3855,19050139,3
3856,19050140,15
3857,19050141,19
3858,19050142,6
3859,19050142,4
3860,19050142,17
3861,19050144,15
3862,19050145,21
3863,19050145,9
3864,19050145,6
3865,19050146,18
3866,19050146,14
3867,19050146,5
3868,19050147,1
3869,19050147,23
3870,19050147,16
3871,19050149,6
3872,19050151,4
3873,19050151,3
3874,19050152,1
3875,19050152,16
3876,19050152,5
3877,19050155,23
3878,19050155,22
3879,19050157,15
3880,19050157,11
3881,19050157,13
3882,19050159,10
3883,19050159,8
3884,19050160,7
3885,19050162,11
3886,19050163,4
3887,19050163,13
3888,19050164,12
3889,19050164,0
3890,19050164,7
3891,19050166,3
3892,19050170,3
3893,19050172,16
3894,19050172,8
3895,19050173,5
3896,19050176,1
3897,19050177,15
3898,19050178,4
3899,19050179,14
3900,19050181,10
3901,19050182,13
3902,19050182,15
3903,19050183,21
3904,19050184,0
3905,19050184,17
3906,19050184,1
3907,19050185,4
3908,19050186,11
3909,19050186,18
3910,19050187,1
3911,19050187,15
3912,19050188,24
3913,19050189,14
3914,19050192,15
3915,19050197,10
3916,19050199,3
3917,19050201,24
3918,19050202,23
3919,19050202,19
3920,19050203,19
3921,19050203,20
3922,19050203,21
3923,19050204,3
3924,19050206,15
3925,19050206,6
3926,19050206,7
3927,19050209,12
3928,19050209,16
3929,19050210,9
3930,19050210,19
3931,19050210,20
3932,19050212,4
3933,19050212,10
3934,19050213,9
3935,19050213,1
3936,19050213,13
3937,19050218,23
3938,19050219,0
3939,19050219,13
3940,19050220,15
3941,19050220,2
3942,19050220,11
3943,19050221,1
3944,19050221,0
3945,19050223,6
3946,19050224,24
3947,19050224,19
3948,19050226,18
3949,19050227,20
3950,19050227,6
3951,19050229,1
3952,19050229,6
3953,19050229,17
3954,19050230,0
3955,19050232,23
3956,19050232,7
3957,19050232,0
3958,19050234,7
3959,19050234,20
3960,19050235,1
3961,19050235,13
3962,19050236,15
3963,19050237,4
3964,19050237,23
3965,19050237,22
3966,19050239,19
3967,19050239,0
3968,19050242,10
3969,19050242,24
3970,19050242,17
3971,19050244,12
3972,19050245,0
3973,19050245,6
3974,19050248,16
3975,19050249,14
3976,19050249,5
3977,19050249,1
3978,19050250,2
3979,19050250,7
3980,19050251,9
3981,19050253,15
3982,19050253,22
3983,19050253,8
3984,19050254,21
3985,19050254,2
3986,19050255,7
3987,19050256,16
3988,19050256,10
3989,19050256,11
3990,19050257,0
3991,19050257,22
3992,19050259,17
3993,19050261,21
3994,19050261,16
3995,19050261,23
3996,19050262,16
3997,19050262,13
3998,19050262,24
3999,19050263,24
4000,19050263,15
4001,19050263,4
4002,19050265,14
4003,19050265,8
4004,19050265,13
4005,19050266,4
4006,19050266,23
4007,19050268,18
4008,19050268,12
4009,19050268,3
4010,19050269,19
4011,19050269,6
4012,19050270,19
4013,19050270,18
4014,19050270,7
4015,19050272,16
4016,19050273,19
4017,19050274,1
4018,19050275,6
4019,19050275,2
4020,19050276,3
4021,19050277,2
4022,19050277,5
4023,19050277,23
4024,19050278,9
4025,19050278,7
4026,19050279,13
4027,19050279,23
4028,19050279,6
4029,19050280,18
4030,19050281,24
4031,19050282,14
4032,19050282,13
4033,19050283,6
4034,19050283,14
4035,19050283,1
4036,19050284,10
4037,19050285,10
4038,19050285,16
4039,19050286,19
4040,19050287,24
4041,19050287,13
4042,19050289,4
4043,19050289,21
4044,19050289,10
4045,19050290,8
4046,19050292,0
4047,19050293,3
4048,19050293,12
4049,19050295,22
4050,19050298,11
4051,19050298,18
4052,19050299,21
4053,19050299,11
4054,19050300,14
4055,19050300,6
4056,19050301,16
4057,19050301,5
4058,19050302,13
4059,19050302,18
4060,19050302,23
4061,19050304,24
4062,19050307,7
4063,19050307,6
4064,19050309,7
4065,19050309,16
4066,19050313,20
4067,19050314,11
4068,19050315,6
4069,19050315,15
4070,19050316,23
4071,19050317,2
4072,19050317,20
4073,19050318,22
4074,19050318,21
4075,19050320,5
4076,19050320,7
4077,19050320,3
4078,19050322,8
4079,19050322,2
4080,19050325,2
4081,19050325,13
4082,19050325,12
4083,19050326,23
4084,19050327,20
4085,19050327,15
4086,19050329,4
4087,19050329,19
4088,19050330,10
4089,19050330,2
4090,19050331,10
4091,19050331,20
4092,19050331,22
4093,19050333,21
4094,19050333,24
4095,19050334,3
4096,19050335,11
4097,19050337,3
4098,19050337,14
4099,19050338,15
4100,19050338,21
4101,19050339,20
4102,19050339,4
4103,19050339,14
4104,19050340,8
4105,19050340,23
4106,19050340,6
4107,19050341,0
4108,19050342,10
4109,19050342,17
4110,19050342,19
4111,19050344,0
4112,19050344,7
4113,19050345,9
4114,19050345,19
4115,19050347,17
4116,19050347,18
4117,19050347,7
4118,19050349,19
4119,19050349,9
4120,19050349,11
4121,19050350,16
4122,19050350,9
4123,19050350,21
4124,19050351,21
4125,19050351,11
4126,19050351,4
4127,19050352,15
4128,19050352,13
4129,19050352,6
4130,19050354,10
4131,19050354,24
4132,19050356,15
4133,19050356,8
4134,19050358,14
4135,19050359,24
4136,19050359,19
4137,19050359,4
4138,19050360,17
4139,19050360,9
4140,19050362,17
4141,19050362,7
4142,19050364,24
4143,19050364,5
4144,19050365,22
4145,19050366,6
4146,19050367,12
4147,19050368,18
4148,19050369,4
4149,19050369,14
4150,19050371,21
4151,19050371,4
4152,19050371,6
4153,19050372,20
4154,19050373,19
4155,19050373,3
4156,19050373,10
4157,19050375,4
4158,19050375,14
4159,19050376,13
4160,19050377,4
4161,19050377,22
4162,19050378,24
4163,19050378,5
4164,19050378,20
4165,19050379,24
4166,19050379,18
4167,19050380,13
4168,19050382,12
4169,19050382,8
4170,19050382,6
4171,19050384,8
4172,19050384,21
4173,19050384,6
4174,19050386,3
4175,19050387,2
4176,19050387,17
4177,19050387,21
4178,19050388,19
4179,19050388,17
4180,19050389,12
4181,19050389,20
4182,19050389,18
4183,19110003,1
4184,19110003,18
4185,19110003,22
4186,19110004,21
4187,19110004,7
4188,19110006,22
4189,19110007,22
4190,19110007,2
4191,19110010,4
4192,19110010,14
4193,19110010,12
4194,19110011,19
4195,19110011,23
4196,19110011,1
4197,19110014,9
4198,19110017,17
4199,19110017,24
4200,19110017,20
4201,19110021,12
4202,19110022,1
4203,19110023,12
4204,19110023,18
4205,19110023,23
4206,19110024,12
4207,19110024,7
4208,19110024,17
4209,19110026,23
4210,19110026,8
4211,19110029,24
4212,19110030,21
4213,19110030,0
4214,19110030,20
4215,19110031,21
4216,19110031,4
4217,19110031,11
4218,19110032,20
4219,19110032,21
4220,19110033,21
4221,19110034,14
4222,19110034,24
4223,19110035,8
4224,19110035,14
4225,19110038,9
4226,19110038,12
4227,19110039,23
4228,19110039,0
4229,19110039,16
4230,19110040,17
4231,19110040,17
4232,19110041,7
4233,19110041,8
4234,19110041,13
4235,19110042,21
4236,19110048,21
4237,19110048,3
4238,19110048,2
4239,19110050,14
4240,19110050,22
4241,19110050,2
4242,19110051,8
4243,19110051,3
4244,19110052,0
4245,19110052,11
4246,19110052,2
4247,19110053,2
4248,19110053,20
4249,19110053,10
4250,19110056,17
4251,19110056,22
4252,19110058,19
4253,19110058,24
4254,19110061,21
4255,19110065,5
4256,19110065,3
4257,19110066,18
4258,19110066,23
4259,19110066,22
4260,19110068,7
4261,19110068,4
4262,19110068,5
4263,19110069,19
4264,19110069,10
4265,19110069,22
4266,19110070,22
4267,19110070,12
4268,19110070,15
4269,19110071,16
4270,19110072,2
4271,19110072,18
4272,19110072,22
4273,19110073,16
4274,19110073,4
4275,19110073,21
4276,19110075,21
4277,19110075,9
4278,19110078,7
4279,19110078,14
4280,19110080,2
4281,19110081,15
4282,19110081,17
4283,19110084,8
4284,19110084,24
4285,19110084,19
4286,19110085,9
4287,19110085,6
4288,19110088,3
4289,19110088,23
4290,19110088,13
4291,19110092,24
4292,19110093,7
4293,19110094,18
4294,19110094,1
4295,19110095,9
4296,19110095,23
4297,19110096,5
4298,19110096,6
4299,19110096,23
4300,19110098,5
4301,19110100,10
4302,19110100,20
4303,19110101,9
4304,19110101,14
4305,19110106,0
4306,19110108,19
4307,19110109,4
4308,19110109,7
4309,19110109,5
4310,19110110,12
4311,19110110,0
4312,19110110,8
4313,19110111,2
4314,19110111,22
4315,19110111,4
4316,19110112,9
4317,19110112,15
4318,19110112,23
4319,19110116,4
4320,19110116,10
4321,19110116,19
4322,19110117,4
4323,19110117,3
4324,19110118,11
4325,19110118,5
4326,19110119,2
4327,19110122,13
4328,19110122,2
4329,19110122,10
4330,19110125,15
4331,19110125,8
4332,19110127,13
4333,19110127,15
4334,19110129,19
4335,19110129,2
4336,19110129,16
4337,19110131,5
4338,19110131,7
4339,19110131,16
4340,19110133,5
4341,19110137,9
4342,19110137,22
4343,19110137,14
4344,19110138,5
4345,19110142,10
4346,19110147,22
4347,19110147,15
4348,19110147,19
4349,19110149,18
4350,19110149,0
4351,19110151,7
4352,19110151,13
4353,19110151,9
4354,19110152,13
4355,19110152,16
4356,19110153,11
4357,19110154,17
4358,19110154,8
4359,19110154,23
4360,19110156,8
4361,19110156,23
4362,19110157,17
4363,19110157,7
4364,19110158,9
4365,19110158,17
4366,19110159,0
4367,19110159,24
4368,19110159,5
4369,19110160,4
4370,19110160,17
4371,19110160,3
4372,19110162,8
4373,19110165,21
4374,19110166,2
4375,19110166,9
4376,19110168,13
4377,19110168,11
4378,19110168,24
4379,19110170,7
4380,19110171,17
4381,19110173,23
4382,19110176,12
4383,19110176,22
4384,19110176,16
4385,19110179,21
4386,19110179,2
4387,19110179,18
4388,19110180,15
4389,19110180,4
4390,19110181,18
4391,19110182,19
4392,19110183,10
4393,19110183,13
4394,19110184,19
4395,19110184,23
4396,19110186,8
4397,19110186,13
4398,19110187,3
4399,19110187,10
4400,19110187,8
4401,19110188,7
4402,19110188,3
4403,19110188,6
4404,19110190,13
4405,19110190,17
4406,19110190,3
4407,19110193,8
4408,19110194,12
4409,19110194,8
4410,19110195,6
4411,19110195,19
4412,19110195,24
4413,19110196,17
4414,19110197,18
4415,19110198,5
4416,19110198,17
4417,19110200,2
4418,19110200,12
4419,19110201,19
4420,19110204,16
4421,19110204,24
4422,19110206,17
4423,19110206,23
4424,19110207,1
4425,19110207,23
4426,19110208,3
4427,19110208,11
4428,19110208,5
4429,19110209,6
4430,19110209,4
4431,19110210,19
4432,19110211,10
4433,19110211,24
4434,19110212,23
4435,19110212,2
4436,19110217,8
4437,19110219,24
4438,19110224,7
4439,19110225,13
4440,19110226,1
4441,19110228,8
4442,19110228,19
4443,19110232,15
4444,19110232,22
4445,19110232,20
4446,19110233,16
4447,19110233,21
4448,19110235,14
4449,19110235,10
4450,19110235,19
4451,19110236,11
4452,19110236,8
4453,19110236,7
4454,19110237,13
4455,19110237,5
4456,19110238,4
4457,19110238,17
4458,19110238,10
4459,19110239,24
4460,19110240,17
4461,19110240,14
4462,19110241,22
4463,19110241,7
4464,19110241,11
4465,19110242,18
4466,19110242,23
4467,19110242,20
4468,19110243,15
4469,19110244,9
4470,19110244,17
4471,19110244,19
4472,19110245,17
4473,19110245,2
4474,19110246,20
4475,19110246,12
4476,19110246,11
4477,19110248,9
4478,19110248,22
4479,19110248,15
4480,19110249,6
4481,19110252,24
4482,19110253,8
4483,19110253,16
4484,19110254,16
4485,19110254,6
4486,19110255,21
4487,19110255,23
4488,19110256,16
4489,19110256,17
4490,19110257,16
4491,19110257,7
4492,19110259,24
4493,19110261,4
4494,19110261,14
4495,19110261,7
4496,19110262,9
4497,19110264,10
4498,19110264,0
4499,19110264,17
4500,19110265,17
4501,19110265,13
4502,19110265,11
4503,19110268,24
4504,19110268,12
4505,19110268,18
4506,19110269,21
4507,19110269,10
4508,19110271,8
4509,19110271,16
4510,19110272,4
4511,19110272,21
4512,19110272,12
4513,19110272,4
4514,19110272,21
4515,19110272,12
4516,19110273,10
4517,19110273,1
4518,19110273,6
4519,19110274,15
4520,19110275,6
4521,19110275,24
4522,19110276,18
4523,19110276,16
4524,19110276,2
4525,19110278,7
4526,19110278,1
4527,19110281,20
4528,19110282,22
4529,19110282,11
4530,19110282,2
4531,19110283,16
4532,19110283,7
4533,19110284,6
4534,19110284,8
4535,19110284,7
4536,19110285,18
4537,19110285,4
4538,19110286,16
4539,19110286,15
4540,19110287,2
4541,19110290,4
4542,19110290,12
4543,19110290,9
4544,19110291,13
4545,19110291,21
4546,19110293,5
4547,19110294,21
4548,19110294,5
4549,19110295,21
4550,19110295,18
4551,19110295,2
4552,19110296,11
4553,19110296,7
4554,19110296,19
4555,19110298,17
4556,19110298,11
4557,19110301,5
4558,19110301,3
4559,19110301,1
4560,19110302,19
4561,19110303,15
4562,19110303,7
4563,19110304,18
4564,19110305,4
4565,19110305,0
4566,19110306,15
4567,19110306,16
4568,19110306,20
4569,19110307,11
4570,19110307,17
4571,19110307,14
4572,19110308,18
4573,19110308,3
4574,19110309,19
4575,19110309,23
4576,19110309,14
4577,19110310,22
4578,19110310,3
4579,19110312,5
4580,19110312,11
4581,19110312,12
4582,19110313,18
4583,19110314,2
4584,19110315,24
4585,19110315,16
4586,19110315,9
4587,19110316,13
4588,19110316,3
4589,19110317,9
4590,19110317,16
4591,19110317,22
4592,19110319,0
4593,19110319,23
4594,19110319,24
4595,19110320,18
4596,19110320,20
4597,19110321,5
4598,19110321,6
4599,19110321,2
4600,19110324,22
4601,19110324,1
4602,19110326,14
4603,19110326,20
4604,19110328,21
4605,19110328,7
4606,19110329,6
4607,19110329,19
4608,19110329,22
4609,19110330,2
4610,19110330,5
4611,19110330,8
4612,19110331,4
4613,19110334,9
4614,19110334,3
4615,19110334,13
4616,19110335,21
4617,19110335,23
4618,19110336,17
4619,19110336,22
4620,19110336,3
4621,19110337,15
4622,19110337,11
4623,19110340,0
4624,19110340,12
4625,19110340,20
4626,19110341,17
4627,19110342,14
4628,19110344,17
4629,19110344,6
4630,19110344,23
4631,19110346,19
4632,19110346,16
4633,19110346,7
4634,19110350,13
4635,19110350,18
4636,19110351,5
4637,19110351,7
4638,19110352,1
4639,19110352,6
4640,19110352,23
4641,19110353,13
4642,19110354,4
4643,19110354,24
4644,19110354,21
4645,19110355,24
4646,19110355,20
4647,19110355,1
4648,19110358,15
4649,19110358,12
4650,19100000,11
4651,19100000,18
4652,19100002,22
4653,19100002,15
4654,19100002,18
4655,19100003,5
4656,19100003,23
4657,19100003,2
4658,19100004,8
4659,19100004,16
4660,19100005,0
4661,19100007,16
4662,19100007,9
4663,19100008,21
4664,19100011,5
4665,19100011,24
4666,19100011,17
4667,19100013,24
4668,19100013,14
4669,19100013,23
4670,19100014,18
4671,19100014,17
4672,19100014,20
4673,19100018,7
4674,19100018,24
4675,19100022,9
4676,19100024,8
4677,19100024,17
4678,19100025,12
4679,19100025,16
4680,19100028,9
4681,19100029,9
4682,19100030,14
4683,19100030,19
4684,19100030,9
4685,19100031,2
4686,19100033,9
4687,19100033,19
4688,19100035,16
4689,19100035,7
4690,19100036,17
4691,19100036,15
4692,19100037,8
4693,19100037,0
4694,19100038,10
4695,19100038,21
4696,19100038,23
4697,19100039,14
4698,19100042,1
4699,19100042,19
4700,19100045,19
4701,19100045,20
4702,19100047,0
4703,19100047,18
4704,19100047,14
4705,19100048,1
4706,19100048,12
4707,19100048,7
4708,19100048,1
4709,19100048,12
4710,19100048,7
4711,19100049,0
4712,19100050,20
4713,19100050,12
4714,19100051,2
4715,19100051,0
4716,19100051,3
4717,19100053,11
4718,19100053,2
4719,19100053,8
4720,19100056,7
4721,19100056,22
4722,19100056,4
4723,19100059,18
4724,19100059,12
4725,19100060,22
4726,19100060,12
4727,19100060,0
4728,19100062,4
4729,19100062,23
4730,19100062,0
4731,19100064,17
4732,19100066,24
4733,19100067,17
4734,19100068,15
4735,19100070,21
4736,19100070,8
4737,19100070,10
4738,19100077,16
4739,19100077,2
4740,19100077,18
4741,19100079,12
4742,19100080,0
4743,19100081,14
4744,19100083,23
4745,19100084,9
4746,19100084,5
4747,19100085,14
4748,19100086,21
4749,19100087,13
4750,19100091,14
4751,19100091,16
4752,19100091,5
4753,19100094,19
4754,19100094,0
4755,19100094,20
4756,19100095,22
4757,19100095,5
4758,19100095,24
4759,19100096,6
4760,19100096,21
4761,19100097,3
4762,19100100,17
4763,19100102,5
4764,19100102,4
4765,19100102,14
4766,19100103,8
4767,19100103,19
4768,19100104,22
4769,19100104,14
4770,19100104,21
4771,19100105,20
