,applicant_id,weakness_id
3217,19030054,2
3218,19030054,6
3219,19030054,18
3220,19030056,1
3221,19030057,5
3222,19030057,14
3223,19030058,7
3224,19030058,3
3225,19030058,10
3226,19030059,11
3227,19030060,14
3228,19030060,8
3229,19030060,22
3230,19030061,21
3231,19030061,4
3232,19030061,3
3233,19030064,23
3234,19030064,17
3235,19030064,3
3236,19030066,1
3237,19030066,6
3238,19030066,2
3239,19030070,15
3240,19030070,10
3241,19030070,6
3242,19030071,7
3243,19030071,5
3244,19030074,10
3245,19030074,22
3246,19030075,0
3247,19030075,4
3248,19030075,3
3249,19030079,18
3250,19030081,6
3251,19030083,0
3252,19030083,13
3253,19030084,8
3254,19030085,3
3255,19030085,6
3256,19030085,10
3257,19030086,11
3258,19030088,2
3259,19030088,8
3260,19030088,14
3261,19030089,8
3262,19030089,21
3263,19030090,6
3264,19030090,1
3265,19030090,8
3266,19030093,6
3267,19030095,5
3268,19030095,2
3269,19030096,2
3270,19030096,3
3271,19030096,8
3272,19030097,2
3273,19030097,6
3274,19030097,14
3275,19030098,8
3276,19030098,11
3277,19030098,0
3278,19030102,4
3279,19030102,19
3280,19030103,12
3281,19030106,6
3282,19030107,19
3283,19030107,21
3284,19030108,0
3285,19030108,9
3286,19030109,10
3287,19030111,16
3288,19030112,15
3289,19030113,13
3290,19030114,0
3291,19030115,15
3292,19030115,7
3293,19030115,8
3294,19030116,17
3295,19030116,0
3296,19030117,22
3297,19030118,5
3298,19030118,6
3299,19030118,18
3300,19030119,19
3301,19030121,0
3302,19030121,11
3303,19030121,1
3304,19030122,3
3305,19030122,16
3306,19030122,18
3307,19030123,11
3308,19030123,17
3309,19030124,23
3310,19030124,3
3311,19030124,0
3312,19030125,8
3313,19030126,13
3314,19030126,17
3315,19030126,8
3316,19030127,6
3317,19030127,11
3318,19030127,16
3319,19030130,8
3320,19030130,15
3321,19030130,13
3322,19030131,13
3323,19030131,19
3324,19030133,5
3325,19030133,0
3326,19030135,6
3327,19030135,12
3328,19030140,7
3329,19030140,17
3330,19030141,20
3331,19030142,9
3332,19030142,7
3333,19030142,6
3334,19030144,20
3335,19030144,1
3336,19030145,12
3337,19030145,19
3338,19030146,3
3339,19030146,9
3340,19030147,9
3341,19030147,14
3342,19030152,11
3343,19030152,15
3344,19030152,3
3345,19030153,20
3346,19030156,23
3347,19030156,18
3348,19030156,15
3349,19030158,12
3350,19030158,18
3351,19030159,18
3352,19030159,5
3353,19030159,22
3354,19030160,16
3355,19030160,9
3356,19030161,18
3357,19030165,20
3358,19030165,14
3359,19030165,21
3360,19030166,7
3361,19030170,4
3362,19030170,21
3363,19030171,16
3364,19030171,7
3365,19030171,13
3366,19030172,5
3367,19030172,11
3368,19030173,17
3369,19030173,4
3370,19030173,16
3371,19030176,5
3372,19030178,20
3373,19030178,4
3374,19030179,4
3375,19030179,22
3376,19030179,23
3377,19030180,9
3378,19030180,9
3379,19030181,2
3380,19030181,5
3381,19030181,1
3382,19030182,17
3383,19030183,4
3384,19030183,23
3385,19030183,11
3386,19030185,23
3387,19030185,1
3388,19030185,20
3389,19030187,9
3390,19030187,1
3391,19030188,6
3392,19030189,0
3393,19030189,16
3394,19030190,20
3395,19030190,16
3396,19030191,13
3397,19030194,12
3398,19030195,4
3399,19030195,22
3400,19030197,1
3401,19030199,2
3402,19030199,16
3403,19030199,7
3404,19030200,9
3405,19030201,10
3406,19030201,7
3407,19030203,10
3408,19030203,20
3409,19030203,11
3410,19030204,9
3411,19030204,2
3412,19030204,1
3413,19030205,15
3414,19030206,4
3415,19030207,11
3416,19030207,22
3417,19030207,10
3418,19030208,15
3419,19030208,2
3420,19030208,11
3421,19030209,14
3422,19030209,1
3423,19030209,8
3424,19030210,17
3425,19030210,14
3426,19030210,10
3427,19030211,3
3428,19030211,17
3429,19030211,14
3430,19030212,10
3431,19030212,15
3432,19030212,23
3433,19030213,19
3434,19030216,19
3435,19030217,4
3436,19030217,5
3437,19030217,14
3438,19030219,3
3439,19030220,8
3440,19030220,9
3441,19030220,4
3442,19030221,9
3443,19030221,11
3444,19030221,20
3445,19030222,15
3446,19030222,11
3447,19030222,14
3448,19030223,21
3449,19030225,0
3450,19030225,19
3451,19030226,22
3452,19030226,10
3453,19030226,7
3454,19030228,0
3455,19030228,9
3456,19030230,4
3457,19030231,14
3458,19030231,4
3459,19030231,8
3460,19030232,8
3461,19030232,19
3462,19030233,12
3463,19030233,21
3464,19030233,19
3465,19030235,11
3466,19030235,3
3467,19030235,0
3468,19030237,6
3469,19030237,5
3470,19030238,21
3471,19030238,22
3472,19030238,4
3473,19030239,4
3474,19030240,11
3475,19030241,6
3476,19030242,1
3477,19030245,8
3478,19030245,18
3479,19030248,1
3480,19030248,9
3481,19030248,4
3482,19030251,6
3483,19030259,21
3484,19030262,22
3485,19030262,18
3486,19030262,20
3487,19030263,14
3488,19030265,17
3489,19030265,16
3490,19030265,20
3491,19030268,18
3492,19030268,0
3493,19030268,13
3494,19030269,23
3495,19030270,14
3496,19030270,15
3497,19030271,9
3498,19030271,0
3499,19030273,8
3500,19030274,0
3501,19030275,4
3502,19030276,9
3503,19030277,8
3504,19030277,13
3505,19030277,14
3506,19030278,8
3507,19030282,20
3508,19030282,7
3509,19030282,13
3510,19030284,19
3511,19030285,16
3512,19030286,20
3513,19030287,10
3514,19030287,17
3515,19030288,3
3516,19030288,6
3517,19030289,20
3518,19030289,3
3519,19030289,13
3520,19030290,4
3521,19030292,21
3522,19030293,2
3523,19030294,7
3524,19030294,0
3525,19030294,11
3526,19030295,19
3527,19030295,10
3528,19030297,1
3529,19030297,18
3530,19030297,0
3531,19030298,14
3532,19030298,7
3533,19030298,5
3534,19030300,2
3535,19030301,15
3536,19030301,5
3537,19030304,1
3538,19030304,4
3539,19030305,17
3540,19030307,19
3541,19030307,11
3542,19030309,7
3543,19030310,1
3544,19030313,5
3545,19030313,1
3546,19030314,9
3547,19030314,21
3548,19030314,0
3549,19030317,4
3550,19030319,21
3551,19030319,21
3552,19030320,3
3553,19030320,21
3554,19030321,20
3555,19030322,16
3556,19030322,5
3557,19030323,6
3558,19030323,9
3559,19030323,5
3560,19030324,19
3561,19030324,20
3562,19030326,8
3563,19030326,17
3564,19030326,10
3565,19030327,17
3566,19030327,23
3567,19030328,9
3568,19030328,19
3569,19030329,10
3570,19030329,22
3571,19030330,4
3572,19030331,4
3573,19030331,6
3574,19030331,2
3575,19030333,2
3576,19030333,16
3577,19030333,13
3578,19030334,19
3579,19030334,17
3580,19030334,8
3581,19030335,3
3582,19030335,8
3583,19030337,0
3584,19030337,5
3585,19030337,9
3586,19030338,21
3587,19030338,15
3588,19030338,2
3589,19030339,2
3590,19030340,14
3591,19030341,6
3592,19030341,16
3593,19030342,9
3594,19030342,16
3595,19030342,9
3596,19030342,16
3597,19030344,19
3598,19030345,13
3599,19030345,14
3600,19030345,9
3601,19030346,21
3602,19030346,15
3603,19030348,23
3604,19030349,8
3605,19030349,13
3606,19030350,4
3607,19030350,10
3608,19030351,1
3609,19030351,0
3610,19030353,21
3611,19030357,14
3612,19030357,6
3613,19030358,22
3614,19030359,11
3615,19030359,22
3616,19030359,23
3617,19030360,1
3618,19030360,19
3619,19030362,21
3620,19030362,3
3621,19030363,15
3622,19030363,16
3623,19030363,5
3624,19030364,7
3625,19030365,2
3626,19030365,4
3627,19030366,23
3628,19030366,1
3629,19030366,6
3630,19030367,4
3631,19030367,1
3632,19030367,12
3633,19050001,14
3634,19050001,7
3635,19050001,6
3636,19050003,16
3637,19050004,18
3638,19050005,15
3639,19050006,22
3640,19050006,10
3641,19050008,13
3642,19050008,18
3643,19050008,6
3644,19050009,11
3645,19050009,2
3646,19050009,14
3647,19050011,5
3648,19050011,16
3649,19050011,2
3650,19050012,9
3651,19050012,11
3652,19050014,22
3653,19050014,12
3654,19050014,11
3655,19050015,4
3656,19050018,1
3657,19050018,7
3658,19050019,21
3659,19050019,13
3660,19050019,23
3661,19050021,7
3662,19050022,20
3663,19050023,1
3664,19050023,18
3665,19050025,13
3666,19050025,11
3667,19050025,9
3668,19050027,15
3669,19050027,19
3670,19050029,19
3671,19050030,15
3672,19050031,4
3673,19050031,7
3674,19050031,8
3675,19050034,17
3676,19050034,8
3677,19050036,8
3678,19050036,1
3679,19050036,6
3680,19050037,9
3681,19050038,8
3682,19050039,7
3683,19050039,10
3684,19050039,8
3685,19050041,8
3686,19050041,4
3687,19050041,7
3688,19050043,6
3689,19050044,5
3690,19050045,10
3691,19050045,18
3692,19050048,12
3693,19050048,6
3694,19050048,7
3695,19050049,15
3696,19050050,16
3697,19050050,4
3698,19050050,14
3699,19050052,3
3700,19050053,11
3701,19050054,23
3702,19050054,11
3703,19050054,9
3704,19050055,1
3705,19050055,3
3706,19050055,7
3707,19050056,0
3708,19050058,23
3709,19050058,17
3710,19050058,1
3711,19050061,2
3712,19050061,16
3713,19050061,1
3714,19050062,11
3715,19050062,16
3716,19050062,11
3717,19050062,16
3718,19050063,16
3719,19050064,2
3720,19050068,18
3721,19050068,11
3722,19050068,8
3723,19050070,20
3724,19050071,6
3725,19050071,18
3726,19050071,5
3727,19050072,10
3728,19050072,0
3729,19050073,2
3730,19050075,1
3731,19050076,19
3732,19050077,9
3733,19050078,3
3734,19050079,13
3735,19050079,8
3736,19050082,19
3737,19050083,17
3738,19050086,19
3739,19050089,10
3740,19050089,14
3741,19050098,2
3742,19050099,13
3743,19050099,0
3744,19050099,19
3745,19050100,21
3746,19050100,4
3747,19050102,22
3748,19050102,19
3749,19050102,6
3750,19050103,2
3751,19050103,9
3752,19050104,20
3753,19050104,4
3754,19050105,6
3755,19050106,22
3756,19050109,10
3757,19050109,6
3758,19050109,1
3759,19050110,0
3760,19050110,9
3761,19050111,19
3762,19050111,17
3763,19050111,12
3764,19050113,6
3765,19050113,5
3766,19050114,7
3767,19050116,1
3768,19050116,12
3769,19050116,19
3770,19050118,7
3771,19050121,14
3772,19050123,22
3773,19050123,6
3774,19050124,14
3775,19050124,21
3776,19050126,12
3777,19050126,11
3778,19050126,15
3779,19050128,6
3780,19050128,7
3781,19050128,9
3782,19050130,4
3783,19050133,7
3784,19050133,0
3785,19050133,2
3786,19050135,0
3787,19050135,18
3788,19050135,9
3789,19050136,18
3790,19050139,6
3791,19050139,14
3792,19050139,18
3793,19050140,13
3794,19050140,14
3795,19050140,15
3796,19050141,10
3797,19050141,14
3798,19050142,22
3799,19050142,11
3800,19050144,18
3801,19050145,10
3802,19050145,5
3803,19050145,2
3804,19050146,8
3805,19050147,12
3806,19050147,18
3807,19050147,2
3808,19050149,22
3809,19050149,10
3810,19050149,0
3811,19050151,1
3812,19050151,19
3813,19050151,14
3814,19050152,11
3815,19050155,0
3816,19050157,1
3817,19050157,22
3818,19050157,9
3819,19050159,2
3820,19050159,11
3821,19050159,23
3822,19050160,15
3823,19050162,18
3824,19050162,22
3825,19050162,9
3826,19050163,8
3827,19050163,12
3828,19050164,4
3829,19050166,3
3830,19050170,18
3831,19050170,3
3832,19050172,17
3833,19050172,4
3834,19050173,7
3835,19050173,16
3836,19050173,9
3837,19050176,18
3838,19050176,16
3839,19050176,23
3840,19050177,12
3841,19050178,19
3842,19050178,16
3843,19050178,10
3844,19050179,9
3845,19050181,12
3846,19050181,14
3847,19050182,18
3848,19050182,11
3849,19050182,16
3850,19050183,11
3851,19050183,10
3852,19050183,21
3853,19050184,8
3854,19050185,7
3855,19050185,10
3856,19050186,0
3857,19050186,4
3858,19050187,2
3859,19050187,0
3860,19050187,13
3861,19050188,5
3862,19050189,15
3863,19050192,9
3864,19050192,5
3865,19050197,6
3866,19050197,8
3867,19050199,7
3868,19050201,6
3869,19050201,18
3870,19050202,12
3871,19050203,8
3872,19050203,10
3873,19050203,23
3874,19050204,9
3875,19050204,10
3876,19050206,15
3877,19050209,13
3878,19050210,8
3879,19050210,6
3880,19050212,20
3881,19050212,23
3882,19050213,19
3883,19050213,7
3884,19050218,7
3885,19050218,20
3886,19050219,1
3887,19050220,10
3888,19050220,9
3889,19050221,21
3890,19050221,5
3891,19050221,4
3892,19050223,2
3893,19050224,4
3894,19050224,19
3895,19050226,6
3896,19050226,5
3897,19050226,13
3898,19050227,8
3899,19050227,6
3900,19050227,16
3901,19050229,7
3902,19050229,2
3903,19050229,12
3904,19050230,20
3905,19050232,9
3906,19050234,14
3907,19050234,6
3908,19050234,12
3909,19050235,19
3910,19050236,10
3911,19050236,20
3912,19050237,22
3913,19050237,1
3914,19050239,20
3915,19050242,14
3916,19050244,22
3917,19050244,20
3918,19050244,8
3919,19050245,7
3920,19050245,1
3921,19050248,13
3922,19050249,16
3923,19050250,9
3924,19050250,23
3925,19050251,23
3926,19050253,7
3927,19050253,0
3928,19050254,13
3929,19050254,4
3930,19050255,5
3931,19050255,13
3932,19050256,20
3933,19050256,14
3934,19050256,2
3935,19050257,1
3936,19050259,7
3937,19050261,19
3938,19050261,23
3939,19050262,17
3940,19050263,15
3941,19050263,0
3942,19050263,20
3943,19050265,14
3944,19050265,13
3945,19050265,19
3946,19050266,15
3947,19050266,5
3948,19050266,19
3949,19050268,21
3950,19050269,7
3951,19050270,11
3952,19050270,2
3953,19050272,20
3954,19050272,9
3955,19050273,7
3956,19050274,8
3957,19050274,4
3958,19050274,9
3959,19050275,12
3960,19050276,22
3961,19050276,21
3962,19050277,17
3963,19050277,1
3964,19050277,12
3965,19050278,1
3966,19050279,17
3967,19050279,0
3968,19050279,15
3969,19050280,3
3970,19050281,13
3971,19050281,14
3972,19050282,17
3973,19050282,11
3974,19050282,14
3975,19050283,20
3976,19050284,15
3977,19050284,5
3978,19050285,3
3979,19050285,20
3980,19050286,17
3981,19050286,23
3982,19050286,0
3983,19050287,18
3984,19050287,0
3985,19050287,12
3986,19050289,5
3987,19050289,0
3988,19050289,1
3989,19050290,1
3990,19050290,13
3991,19050292,2
3992,19050292,13
3993,19050292,1
3994,19050293,21
3995,19050293,15
3996,19050293,3
3997,19050295,13
3998,19050295,0
3999,19050298,1
4000,19050299,23
4001,19050299,7
4002,19050300,14
4003,19050300,16
4004,19050301,19
4005,19050301,17
4006,19050301,4
4007,19050302,2
4008,19050302,5
4009,19050304,15
4010,19050304,18
4011,19050307,18
4012,19050307,9
4013,19050309,8
4014,19050309,7
4015,19050309,14
4016,19050313,15
4017,19050314,9
4018,19050314,5
4019,19050315,12
4020,19050315,3
4021,19050315,10
4022,19050316,19
4023,19050316,17
4024,19050317,19
4025,19050318,22
4026,19050318,0
4027,19050320,16
4028,19050320,6
4029,19050322,11
4030,19050325,18
4031,19050325,7
4032,19050325,16
4033,19050326,20
4034,19050326,9
4035,19050326,11
4036,19050327,12
4037,19050327,13
4038,19050329,2
4039,19050330,11
4040,19050330,19
4041,19050330,10
4042,19050331,8
4043,19050333,9
4044,19050334,19
4045,19050334,17
4046,19050335,12
4047,19050335,16
4048,19050335,6
4049,19050337,21
4050,19050338,12
4051,19050338,21
4052,19050339,9
4053,19050340,14
4054,19050340,18
4055,19050340,19
4056,19050341,3
4057,19050342,21
4058,19050344,12
4059,19050344,18
4060,19050345,12
4061,19050345,17
4062,19050345,19
4063,19050347,2
4064,19050347,11
4065,19050347,20
4066,19050349,18
4067,19050350,2
4068,19050351,22
4069,19050351,6
4070,19050352,16
4071,19050352,21
4072,19050352,0
4073,19050354,18
4074,19050354,8
4075,19050354,7
4076,19050356,18
4077,19050358,20
4078,19050358,17
4079,19050359,22
4080,19050360,6
4081,19050360,11
4082,19050362,6
4083,19050362,1
4084,19050364,20
4085,19050365,3
4086,19050365,7
4087,19050365,17
4088,19050366,9
4089,19050367,18
4090,19050367,23
4091,19050367,3
4092,19050368,0
4093,19050368,9
4094,19050369,6
4095,19050369,15
4096,19050369,10
4097,19050371,23
4098,19050371,8
4099,19050371,10
4100,19050372,16
4101,19050373,1
4102,19050375,7
4103,19050376,15
4104,19050377,15
4105,19050377,16
4106,19050377,21
4107,19050378,17
4108,19050379,1
4109,19050379,6
4110,19050379,17
4111,19050380,0
4112,19050380,8
4113,19050380,15
4114,19050382,16
4115,19050384,23
4116,19050384,16
4117,19050384,14
4118,19050386,5
4119,19050387,20
4120,19050387,16
4121,19050387,6
4122,19050388,4
4123,19050388,3
4124,19050388,1
4125,19050389,21
4126,19050389,15
4127,19110003,22
4128,19110003,18
4129,19110004,12
4130,19110006,6
4131,19110006,10
4132,19110006,23
4133,19110007,4
4134,19110007,19
4135,19110007,10
4136,19110010,21
4137,19110011,20
4138,19110014,11
4139,19110014,22
4140,19110014,5
4141,19110017,4
4142,19110021,7
4143,19110022,10
4144,19110023,0
4145,19110024,3
4146,19110024,6
4147,19110024,11
4148,19110026,13
4149,19110026,0
4150,19110026,16
4151,19110029,8
4152,19110029,22
4153,19110029,15
4154,19110030,17
4155,19110030,9
4156,19110031,16
4157,19110031,18
4158,19110032,22
4159,19110032,3
4160,19110033,1
4161,19110034,18
4162,19110034,10
4163,19110035,4
4164,19110035,6
4165,19110035,22
4166,19110038,8
4167,19110038,22
4168,19110039,2
4169,19110040,23
4170,19110040,23
4171,19110041,17
4172,19110042,23
4173,19110048,20
4174,19110048,23
4175,19110050,20
4176,19110050,17
4177,19110051,8
4178,19110052,5
4179,19110052,2
4180,19110053,13
4181,19110056,16
4182,19110058,21
4183,19110058,23
4184,19110061,20
4185,19110061,21
4186,19110065,21
4187,19110065,3
4188,19110066,6
4189,19110066,20
4190,19110066,7
4191,19110068,17
4192,19110069,13
4193,19110070,4
4194,19110070,21
4195,19110070,2
4196,19110071,6
4197,19110072,10
4198,19110073,6
4199,19110075,13
4200,19110075,18
4201,19110078,21
4202,19110078,12
4203,19110078,11
4204,19110080,23
4205,19110081,21
4206,19110081,7
4207,19110084,22
4208,19110085,1
4209,19110088,14
4210,19110088,17
4211,19110088,4
4212,19110092,8
4213,19110092,1
4214,19110092,3
4215,19110093,19
4216,19110093,9
4217,19110094,13
4218,19110094,10
4219,19110095,22
4220,19110095,0
4221,19110096,8
4222,19110096,11
4223,19110098,3
4224,19110098,4
4225,19110098,23
4226,19110100,11
4227,19110100,14
4228,19110101,18
4229,19110106,4
4230,19110106,11
4231,19110108,3
4232,19110108,11
4233,19110109,21
4234,19110110,21
4235,19110111,20
4236,19110111,0
4237,19110112,12
4238,19110116,7
4239,19110116,15
4240,19110116,21
4241,19110117,9
4242,19110117,17
4243,19110118,11
4244,19110118,8
4245,19110118,20
4246,19110119,15
4247,19110119,21
4248,19110119,9
4249,19110122,9
4250,19110125,9
4251,19110125,5
4252,19110127,4
4253,19110129,3
4254,19110129,1
4255,19110129,7
4256,19110131,23
4257,19110133,21
4258,19110133,20
4259,19110137,23
4260,19110138,11
4261,19110138,14
4262,19110138,1
4263,19110142,18
4264,19110142,4
4265,19110147,12
4266,19110149,23
4267,19110149,2
4268,19110149,8
4269,19110151,7
4270,19110152,2
4271,19110152,15
4272,19110153,8
4273,19110153,6
4274,19110153,12
4275,19110154,11
4276,19110154,20
4277,19110154,22
4278,19110156,3
4279,19110157,3
4280,19110157,23
4281,19110158,19
4282,19110158,10
4283,19110158,2
4284,19110159,8
4285,19110159,0
4286,19110159,21
4287,19110160,18
4288,19110160,12
4289,19110162,23
4290,19110162,19
4291,19110165,16
4292,19110166,0
4293,19110166,19
4294,19110168,4
4295,19110168,19
4296,19110168,1
4297,19110170,1
4298,19110170,5
4299,19110171,7
4300,19110171,2
4301,19110171,11
4302,19110173,21
4303,19110173,0
4304,19110173,18
4305,19110176,13
4306,19110176,10
4307,19110176,15
4308,19110179,18
4309,19110180,2
4310,19110180,11
4311,19110181,16
4312,19110181,20
4313,19110181,8
4314,19110182,13
4315,19110182,11
4316,19110182,0
4317,19110183,3
4318,19110183,22
4319,19110184,17
4320,19110184,21
4321,19110184,4
4322,19110186,17
4323,19110187,3
4324,19110187,5
4325,19110188,19
4326,19110188,16
4327,19110188,17
4328,19110190,19
4329,19110190,20
4330,19110193,16
4331,19110194,21
4332,19110194,1
4333,19110195,12
4334,19110195,7
4335,19110195,14
4336,19110196,17
4337,19110197,5
4338,19110198,13
4339,19110198,21
4340,19110200,21
4341,19110200,17
4342,19110201,14
4343,19110201,23
4344,19110201,15
4345,19110204,19
4346,19110204,4
4347,19110206,16
4348,19110207,23
4349,19110208,15
4350,19110208,14
4351,19110208,7
4352,19110209,23
4353,19110209,13
4354,19110209,20
4355,19110210,1
4356,19110210,2
4357,19110210,18
4358,19110211,12
4359,19110211,1
4360,19110212,8
4361,19110217,19
4362,19110217,1
4363,19110217,3
4364,19110219,13
4365,19110219,23
4366,19110219,21
4367,19110224,11
4368,19110225,1
4369,19110226,13
4370,19110228,17
4371,19110232,2
4372,19110232,4
4373,19110232,13
4374,19110233,10
4375,19110233,14
4376,19110235,3
4377,19110235,15
4378,19110236,17
4379,19110236,7
4380,19110236,2
4381,19110237,17
4382,19110237,14
4383,19110237,18
4384,19110238,5
4385,19110238,8
4386,19110239,21
4387,19110239,18
4388,19110240,9
4389,19110240,3
4390,19110241,20
4391,19110242,22
4392,19110242,19
4393,19110242,4
4394,19110243,19
4395,19110244,11
4396,19110244,6
4397,19110244,21
4398,19110245,17
4399,19110245,20
4400,19110245,6
4401,19110246,17
4402,19110248,4
4403,19110248,21
4404,19110249,15
4405,19110252,2
4406,19110253,2
4407,19110254,8
4408,19110254,9
4409,19110255,17
4410,19110256,19
4411,19110256,15
4412,19110257,18
4413,19110257,7
4414,19110257,17
4415,19110259,17
4416,19110259,7
4417,19110261,10
4418,19110261,7
4419,19110261,9
4420,19110262,4
4421,19110262,10
4422,19110262,7
4423,19110264,20
4424,19110264,19
4425,19110264,1
4426,19110265,17
4427,19110265,12
4428,19110268,10
4429,19110268,8
4430,19110269,5
4431,19110269,16
4432,19110269,19
4433,19110271,17
4434,19110271,19
4435,19110272,4
4436,19110272,12
4437,19110272,0
4438,19110272,4
4439,19110272,12
4440,19110272,0
4441,19110273,18
4442,19110274,5
4443,19110275,12
4444,19110275,19
4445,19110276,17
4446,19110276,20
4447,19110278,17
4448,19110281,15
4449,19110281,18
4450,19110282,5
4451,19110282,8
4452,19110283,20
4453,19110283,22
4454,19110283,4
4455,19110284,4
4456,19110284,18
4457,19110284,9
4458,19110285,11
4459,19110285,3
4460,19110286,13
4461,19110287,4
4462,19110287,14
4463,19110287,2
4464,19110290,10
4465,19110290,20
4466,19110290,11
4467,19110291,19
4468,19110291,23
4469,19110293,7
4470,19110294,5
4471,19110294,15
4472,19110295,0
4473,19110295,1
4474,19110296,18
4475,19110296,19
4476,19110298,9
4477,19110298,5
4478,19110298,13
4479,19110301,20
4480,19110301,3
4481,19110301,18
4482,19110302,13
4483,19110302,18
4484,19110303,14
4485,19110303,2
4486,19110303,23
4487,19110304,2
4488,19110304,10
4489,19110304,21
4490,19110305,21
4491,19110306,18
4492,19110307,10
4493,19110308,1
4494,19110308,7
4495,19110309,6
4496,19110309,14
4497,19110310,9
4498,19110312,19
4499,19110312,8
4500,19110313,4
4501,19110313,21
4502,19110313,10
4503,19110314,22
4504,19110315,6
4505,19110315,11
4506,19110315,3
4507,19110316,22
4508,19110316,21
4509,19110316,18
4510,19110317,1
4511,19110317,23
4512,19110317,15
4513,19110319,11
4514,19110319,22
4515,19110319,4
4516,19110320,9
4517,19110320,14
4518,19110321,6
4519,19110324,5
4520,19110324,14
4521,19110326,18
4522,19110326,20
4523,19110326,21
4524,19110328,9
4525,19110328,1
4526,19110329,1
4527,19110329,5
4528,19110330,6
4529,19110331,6
4530,19110331,21
4531,19110331,0
4532,19110334,3
4533,19110334,5
4534,19110335,7
4535,19110335,8
4536,19110335,2
4537,19110336,0
4538,19110336,1
4539,19110336,19
4540,19110337,14
4541,19110340,12
4542,19110340,6
4543,19110340,16
4544,19110341,23
4545,19110341,5
4546,19110342,9
4547,19110342,18
4548,19110342,20
4549,19110344,9
4550,19110346,6
4551,19110346,18
4552,19110346,4
4553,19110350,23
4554,19110350,0
4555,19110351,16
4556,19110351,6
4557,19110351,11
4558,19110352,13
4559,19110352,20
4560,19110352,6
4561,19110353,11
4562,19110353,5
4563,19110353,9
4564,19110354,15
4565,19110354,23
4566,19110355,11
4567,19110358,14
4568,19110358,16
4569,19110358,1
4570,19100000,16
4571,19100000,11
4572,19100002,3
4573,19100002,11
4574,19100002,13
4575,19100003,16
4576,19100003,17
4577,19100003,15
4578,19100004,18
4579,19100004,16
4580,19100005,1
4581,19100005,6
4582,19100005,20
4583,19100007,3
4584,19100007,6
4585,19100008,11
4586,19100008,7
4587,19100008,6
4588,19100011,2
4589,19100011,7
4590,19100011,20
4591,19100013,13
4592,19100013,14
4593,19100013,17
4594,19100014,0
4595,19100018,7
4596,19100018,14
4597,19100022,3
4598,19100022,13
4599,19100022,1
4600,19100024,3
4601,19100025,6
4602,19100028,1
4603,19100029,3
4604,19100030,19
4605,19100030,6
4606,19100030,9
4607,19100031,11
4608,19100033,23
4609,19100033,3
4610,19100035,0
4611,19100035,17
4612,19100036,9
4613,19100036,3
4614,19100037,19
4615,19100037,21
4616,19100037,17
4617,19100038,7
4618,19100038,19
4619,19100038,23
4620,19100039,15
4621,19100039,12
4622,19100042,21
4623,19100045,18
4624,19100045,5
4625,19100045,14
4626,19100047,7
4627,19100047,18
4628,19100048,9
4629,19100048,23
4630,19100048,9
4631,19100048,23
4632,19100049,21
4633,19100049,22
4634,19100049,8
4635,19100050,14
4636,19100050,19
4637,19100051,10
4638,19100051,4
4639,19100051,13
4640,19100053,18
4641,19100053,3
4642,19100056,5
4643,19100056,7
4644,19100056,15
4645,19100059,8
4646,19100059,15
4647,19100059,11
4648,19100060,9
4649,19100062,8
4650,19100062,22
4651,19100062,1
4652,19100064,20
4653,19100066,14
4654,19100066,0
4655,19100066,22
4656,19100067,1
4657,19100067,13
4658,19100068,22
4659,19100070,15
4660,19100070,16
4661,19100070,7
4662,19100077,7
4663,19100077,15
4664,19100077,19
4665,19100079,3
4666,19100079,8
4667,19100079,7
4668,19100080,14
4669,19100080,16
4670,19100080,17
4671,19100081,2
4672,19100081,22
4673,19100083,17
4674,19100083,0
4675,19100084,0
4676,19100085,3
4677,19100085,19
4678,19100086,6
4679,19100086,21
4680,19100086,12
4681,19100087,4
4682,19100087,12
4683,19100091,12
4684,19100091,15
4685,19100094,8
4686,19100094,18
4687,19100095,2
4688,19100096,17
4689,19100097,14
4690,19100097,19
4691,19100097,13
4692,19100100,14
4693,19100100,7
4694,19100102,14
4695,19100102,1
4696,19100103,9
4697,19100104,3
4698,19100104,17
4699,19100104,12
4700,19100105,13
4701,19100105,5
4702,19100107,4
4703,19100107,16
4704,19100108,5
4705,19100108,9
4706,19100108,6
4707,19100109,15
4708,19100109,12
4709,19100111,11
4710,19100111,3
4711,19100111,5
4712,19100112,7
4713,19100113,10
4714,19100113,0
4715,19100114,3
4716,19100114,12
4717,19100115,19
4718,19100116,20
4719,19100116,6
4720,19100116,0
4721,19100118,23
4722,19100118,11
4723,19100118,20
4724,19100120,22
4725,19100120,6
4726,19100120,11
4727,19100121,5
4728,19100121,18
4729,19100121,2
4730,19100122,4
4731,19100123,10
4732,19100123,9
4733,19100124,11
4734,19100124,3
4735,19100125,9
4736,19100125,0
4737,19100127,8
4738,19100127,23
4739,19100128,0
4740,19100128,6
4741,19100129,15
4742,19100130,15
4743,19100131,15
4744,19100132,20
4745,19100133,17
4746,19100133,11
4747,19100133,14
4748,19100135,6
4749,19100135,16
4750,19100135,9
4751,19100136,6
4752,19100136,20
4753,19100136,22
4754,19100137,20
4755,19100137,19
4756,19100138,23
4757,19100141,20
4758,19100141,10
4759,19100143,17
4760,19100143,2
4761,19100143,13
4762,19100144,5
4763,19100144,16
4764,19100146,18
4765,19100146,13
4766,19100147,4
4767,19100147,2
4768,19100148,22
4769,19100151,6
4770,19100151,12
