,applicant_id,language_name,scores
872,19060381,3,2
873,19060384,0,5
873,19060384,1,2
873,19060384,8,1
873,19060384,5,4
873,19060384,3,1
874,19060386,4,7
874,19060386,0,2
874,19060386,1,4
874,19060386,7,1
874,19060386,3,1
875,19060387,4,3
875,19060387,2,1
875,19060387,5,3
876,19060389,1,3
876,19060389,6,5
876,19060389,5,3
876,19060389,3,6
877,19060390,4,3
877,19060390,8,3
878,19060392,1,5
879,19060393,6,6
879,19060393,8,2
879,19060393,3,2
880,19060395,1,2
880,19060395,5,3
880,19060395,3,2
881,19060396,5,2
882,19060397,4,4
882,19060397,0,1
882,19060397,2,4
882,19060397,7,6
882,19060397,8,2
883,19060398,1,2
883,19060398,2,5
884,19060399,5,4
885,19060400,0,3
885,19060400,6,2
885,19060400,8,2
885,19060400,3,3
886,19060402,1,5
886,19060402,6,4
887,19060404,2,3
887,19060404,3,6
888,19060404,2,3
888,19060404,3,6
889,19060405,4,1
889,19060405,1,1
889,19060405,8,1
889,19060405,5,2
889,19060405,3,2
890,19060407,4,2
890,19060407,0,3
890,19060407,6,1
890,19060407,8,2
890,19060407,5,4
890,19060407,3,2
891,19060408,2,4
891,19060408,7,4
892,19060409,4,5
892,19060409,0,2
892,19060409,1,7
892,19060409,2,2
892,19060409,7,2
893,19060410,2,3
893,19060410,3,1
894,19060414,1,2
894,19060414,3,3
895,19060414,1,2
895,19060414,3,3
896,19060415,1,2
896,19060415,8,1
896,19060415,3,3
897,19060416,0,5
897,19060416,1,5
897,19060416,6,7
897,19060416,7,1
897,19060416,8,1
898,19060417,4,2
898,19060417,2,4
898,19060417,3,1
899,19060418,0,8
899,19060418,2,3
899,19060418,7,3
899,19060418,5,2
900,19060419,5,5
901,19060421,4,4
901,19060421,1,4
901,19060421,2,2
901,19060421,7,1
901,19060421,3,1
902,19060422,4,1
903,19060423,6,5
903,19060423,2,3
903,19060423,7,3
903,19060423,5,2
904,19060425,2,4
905,19060427,4,5
906,19060428,4,2
906,19060428,6,1
906,19060428,8,3
906,19060428,3,1
907,19060429,4,2
907,19060429,1,4
907,19060429,6,2
907,19060429,2,2
907,19060429,8,1
907,19060429,3,3
908,19060430,0,2
908,19060430,2,3
909,19060431,0,4
909,19060431,1,2
909,19060431,6,2
909,19060431,2,2
909,19060431,3,3
910,19060432,0,1
910,19060432,1,1
910,19060432,7,7
910,19060432,8,1
910,19060432,5,2
911,19060433,6,3
911,19060433,2,1
911,19060433,5,7
912,19060434,0,2
912,19060434,1,6
912,19060434,6,3
913,19060435,4,3
913,19060435,2,2
913,19060435,7,3
914,19060436,4,1
914,19060436,0,4
914,19060436,1,1
914,19060436,6,3
914,19060436,5,2
915,19060437,4,2
915,19060437,1,3
915,19060437,6,2
915,19060437,7,2
915,19060437,5,1
916,19060438,3,2
917,19060439,1,6
917,19060439,6,5
917,19060439,5,2
917,19060439,3,6
918,19060440,6,1
919,19060441,0,1
919,19060441,7,4
919,19060441,8,3
919,19060441,3,2
920,19060442,4,4
920,19060442,1,2
920,19060442,8,3
920,19060442,5,3
920,19060442,3,3
921,19060443,0,2
921,19060443,7,6
921,19060443,5,3
922,19060446,4,2
922,19060446,5,4
922,19060446,3,3
923,19120000,0,6
923,19120000,7,3
923,19120000,8,3
924,19120001,7,2
924,19120001,8,3
925,19120003,4,2
925,19120003,6,5
925,19120003,8,1
926,19120004,4,3
926,19120004,0,4
926,19120004,2,2
926,19120004,7,2
926,19120004,3,6
927,19120005,4,2
927,19120005,6,5
928,19120006,,0
929,19120007,4,2
929,19120007,6,4
929,19120007,2,5
929,19120007,3,8
930,19120009,4,5
930,19120009,0,3
930,19120009,1,3
930,19120009,6,2
930,19120009,7,2
930,19120009,8,1
930,19120009,5,1
931,19120011,6,2
931,19120011,7,2
931,19120011,3,5
932,19120012,0,3
932,19120012,6,3
933,19120014,0,8
933,19120014,1,6
934,19120015,0,4
934,19120015,6,1
934,19120015,7,5
934,19120015,5,4
935,19120016,0,4
935,19120016,7,5
936,19120019,0,4
937,19120022,0,1
937,19120022,3,5
938,19120023,4,1
938,19120023,0,1
938,19120023,5,3
939,19120025,4,1
939,19120025,1,1
939,19120025,6,4
939,19120025,2,3
939,19120025,7,3
939,19120025,5,3
939,19120025,3,3
940,19120027,4,1
940,19120027,0,4
940,19120027,1,4
940,19120027,8,1
941,19120028,1,4
942,19120029,4,5
942,19120029,0,1
942,19120029,1,3
942,19120029,7,11
942,19120029,3,1
943,19120030,4,2
943,19120030,0,2
943,19120030,3,4
944,19120032,4,4
944,19120032,0,3
944,19120032,2,3
944,19120032,7,7
945,19120033,6,1
945,19120033,7,2
945,19120033,5,3
946,19120034,4,2
946,19120034,0,4
946,19120034,6,3
946,19120034,7,1
946,19120034,5,1
947,19120035,4,1
947,19120035,0,2
947,19120035,6,2
947,19120035,8,2
947,19120035,3,2
948,19120036,4,1
948,19120036,0,4
948,19120036,6,1
948,19120036,2,1
948,19120036,8,5
949,19120037,4,1
949,19120037,0,3
949,19120037,6,4
950,19120039,0,2
950,19120039,1,2
950,19120039,7,2
951,19120040,1,1
951,19120040,6,3
951,19120040,3,2
952,19120041,0,5
952,19120041,1,3
952,19120041,3,1
953,19120042,6,3
953,19120042,2,3
953,19120042,7,5
953,19120042,8,2
953,19120042,3,5
954,19120046,0,1
954,19120046,2,4
954,19120046,8,1
954,19120046,5,1
955,19120047,6,5
955,19120047,2,4
956,19120048,4,6
956,19120048,3,1
957,19120049,2,2
957,19120049,5,5
958,19120051,4,4
958,19120051,7,5
959,19120052,4,1
959,19120052,6,2
959,19120052,7,3
960,19120054,4,3
960,19120054,5,3
961,19120056,,0
962,19120057,,0
963,19120058,3,4
964,19120059,4,1
964,19120059,6,4
964,19120059,2,1
964,19120059,8,1
965,19120061,4,1
965,19120061,1,4
965,19120061,8,3
965,19120061,5,2
966,19120063,0,5
966,19120063,6,1
966,19120063,3,4
967,19120064,0,2
967,19120064,5,3
967,19120064,3,1
968,19120066,0,3
968,19120066,1,1
969,19120069,1,2
969,19120069,2,4
969,19120069,7,1
969,19120069,8,2
969,19120069,3,3
970,19120070,4,3
970,19120070,0,2
970,19120070,1,4
970,19120070,2,3
970,19120070,8,3
970,19120070,3,2
971,19120072,4,2
971,19120072,0,1
971,19120072,6,7
971,19120072,5,1
971,19120072,3,5
972,19120073,4,7
972,19120073,0,2
972,19120073,1,5
972,19120073,7,1
973,19120074,4,4
973,19120074,1,2
973,19120074,2,2
973,19120074,3,2
974,19120078,4,6
974,19120078,0,1
974,19120078,6,2
975,19120080,7,2
975,19120080,5,2
976,19120081,1,4
976,19120081,2,2
976,19120081,7,2
976,19120081,8,5
976,19120081,3,8
977,19120082,4,3
977,19120082,0,3
977,19120082,1,3
977,19120082,3,3
978,19120085,4,1
978,19120085,0,2
978,19120085,5,1
979,19120087,4,1
979,19120087,0,7
979,19120087,6,5
979,19120087,3,4
980,19120089,0,2
980,19120089,6,2
981,19120090,6,4
981,19120090,3,2
982,19120091,4,4
982,19120091,1,2
982,19120091,7,6
982,19120091,5,6
983,19120092,0,3
983,19120092,2,2
983,19120092,5,2
983,19120092,3,2
984,19120094,4,5
984,19120094,0,2
984,19120094,1,3
984,19120094,2,4
984,19120094,7,3
985,19120095,0,7
985,19120095,1,2
985,19120095,3,2
986,19120096,2,1
986,19120096,5,1
986,19120096,3,4
987,19120098,0,2
987,19120098,1,2
987,19120098,6,3
988,19120101,8,1
989,19120102,4,3
989,19120102,2,2
990,19120104,0,4
990,19120104,7,2
990,19120104,8,3
990,19120104,5,1
991,19120106,4,3
991,19120106,1,1
991,19120106,6,3
991,19120106,2,5
991,19120106,3,4
992,19120107,7,2
992,19120107,5,3
993,19120109,2,1
993,19120109,7,3
994,19120110,4,4
994,19120110,0,3
994,19120110,5,2
994,19120110,3,6
995,19120111,4,1
995,19120111,2,1
996,19120112,0,1
996,19120112,6,4
996,19120112,2,4
996,19120112,8,1
996,19120112,5,1
997,19120114,4,2
997,19120114,2,4
998,19120116,1,1
998,19120116,7,1
998,19120116,3,5
999,19120117,0,2
1000,19120119,,0
1001,19120121,4,3
1001,19120121,0,4
1001,19120121,1,4
1001,19120121,2,5
1001,19120121,7,3
1001,19120121,5,4
1002,19120122,1,6
1002,19120122,3,8
1003,19120123,4,3
1003,19120123,1,1
1003,19120123,6,3
1003,19120123,3,1
1004,19120124,8,3
1004,19120124,3,1
1005,19120125,6,3
1005,19120125,2,1
1005,19120125,3,4
1006,19120126,4,1
1006,19120126,1,5
1006,19120126,5,2
1007,19120128,4,2
1007,19120128,0,5
1007,19120128,1,2
1007,19120128,7,5
1008,19120129,6,2
1008,19120129,2,2
1009,19120130,6,1
1009,19120130,2,4
1010,19120133,4,3
1010,19120133,1,2
1010,19120133,6,3
1010,19120133,2,6
1010,19120133,7,6
1010,19120133,8,1
1010,19120133,5,1
1010,19120133,3,1
1011,19120134,1,4
1011,19120134,8,2
1012,19120135,0,3
1013,19120136,4,5
1013,19120136,1,3
1013,19120136,6,3
1013,19120136,7,3
1013,19120136,3,3
1014,19120137,6,1
1015,19120139,1,4
1016,19120140,4,5
1016,19120140,0,5
1016,19120140,6,1
1017,19120144,4,3
1017,19120144,0,4
1017,19120144,1,3
1017,19120144,2,4
1017,19120144,3,1
1018,19120145,1,3
1019,19120145,1,3
1020,19120146,6,5
1020,19120146,2,3
1020,19120146,7,3
1021,19120147,6,2
1021,19120147,2,2
1021,19120147,3,4
1022,19120149,1,5
1023,19120150,0,2
1023,19120150,6,3
1023,19120150,7,4
1023,19120150,5,1
1024,19120154,8,3
1024,19120154,5,2
1025,19120156,4,2
1025,19120156,1,7
1025,19120156,6,5
1025,19120156,7,4
1026,19120157,0,3
1026,19120157,6,4
1026,19120157,7,3
1026,19120157,8,3
1026,19120157,5,1
1026,19120157,3,5
1027,19120160,6,2
1028,19120162,4,4
1029,19120163,0,2
1029,19120163,6,6
1029,19120163,2,4
1029,19120163,7,2
1029,19120163,5,2
1030,19120164,4,3
1030,19120164,0,4
1030,19120164,1,2
1030,19120164,6,1
1030,19120164,7,4
1031,19120165,4,1
1031,19120165,8,3
1031,19120165,3,2
1032,19120166,4,4
1032,19120166,2,7
1032,19120166,5,8
1032,19120166,3,3
1033,19120167,6,3
1034,19120168,2,2
1034,19120168,8,2
1034,19120168,3,5
1035,19120169,0,4
1035,19120169,1,4
1035,19120169,7,3
1035,19120169,8,2
1036,19120173,5,3
1037,19120174,4,2
1037,19120174,0,4
1037,19120174,6,2
1037,19120174,8,2
1038,19120175,4,4
1038,19120175,6,2
1038,19120175,7,4
1038,19120175,8,4
1038,19120175,5,5
1039,19120176,5,4
1040,19120180,4,2
1040,19120180,1,4
1040,19120180,7,1
1040,19120180,5,2
1041,19120182,0,4
1041,19120182,1,5
1041,19120182,7,4
1041,19120182,5,5
1041,19120182,3,4
1042,19120185,8,1
1042,19120185,5,4
1043,19120186,4,2
1043,19120186,1,1
1043,19120186,6,3
1043,19120186,3,2
1044,19120187,4,5
1044,19120187,7,1
1044,19120187,5,1
1045,19120189,0,5
1045,19120189,1,1
1045,19120189,6,9
1046,19120191,,0
1047,19120193,4,4
1047,19120193,0,4
1048,19120194,4,1
1048,19120194,6,4
1048,19120194,5,1
1048,19120194,3,2
1049,19120196,2,6
1049,19120196,7,1
1049,19120196,5,2
1050,19120197,6,4
1050,19120197,8,2
1051,19120198,4,4
1051,19120198,2,1
1051,19120198,7,4
1051,19120198,8,2
1051,19120198,3,3
1052,19120199,6,2
1052,19120199,2,1
1052,19120199,5,1
1052,19120199,3,5
1053,19120200,4,6
1053,19120200,0,3
1053,19120200,1,3
1053,19120200,6,7
1054,19120203,3,7
1055,19120204,,0
1056,19120207,7,4
1056,19120207,8,2
1057,19120208,0,5
1057,19120208,1,3
1057,19120208,6,5
1057,19120208,2,3
1057,19120208,8,1
1057,19120208,5,2
1058,19120209,4,3
1058,19120209,0,3
1058,19120209,1,4
1059,19120210,4,1
1059,19120210,0,4
1059,19120210,5,4
1060,19120213,2,2
1060,19120213,8,2
1060,19120213,3,1
1061,19120214,0,2
1061,19120214,6,6
1061,19120214,2,3
1061,19120214,5,4
1062,19120215,0,2
1062,19120215,1,2
1062,19120215,7,2
1062,19120215,5,3
1062,19120215,3,1
1063,19120216,2,4
1063,19120216,8,4
1063,19120216,3,6
1064,19120217,1,3
1064,19120217,6,6
1065,19120218,4,9
1065,19120218,0,4
1065,19120218,1,7
1065,19120218,8,1
1066,19120219,4,2
1066,19120219,2,1
1066,19120219,5,1
1066,19120219,3,1
1067,19120220,1,3
1067,19120220,5,2
1067,19120220,3,2
1068,19120222,6,1
1069,19120226,4,3
1069,19120226,0,2
1069,19120226,1,3
1069,19120226,5,6
1070,19120227,1,2
1070,19120227,5,3
1071,19120229,2,3
1072,19120231,1,3
1072,19120231,5,1
1072,19120231,3,1
1073,19120234,4,3
1073,19120234,1,3
1073,19120234,7,1
1073,19120234,5,5
1074,19120237,1,4
1074,19120237,8,3
1075,19120243,0,1
1075,19120243,6,4
1075,19120243,7,3
1075,19120243,8,4
1076,19120246,0,2
1076,19120246,7,2
1076,19120246,5,2
1077,19120247,6,3
1078,19120248,1,2
1078,19120248,7,5
1079,19120249,4,7
1079,19120249,0,3
1079,19120249,1,3
1079,19120249,2,1
1079,19120249,8,3
1080,19120250,0,3
1080,19120250,8,2
1081,19120252,0,7
1081,19120252,2,4
1081,19120252,8,1
1082,19120253,0,5
1082,19120253,1,3
1082,19120253,2,2
1082,19120253,7,3
1083,19120254,4,2
1083,19120254,0,1
1083,19120254,1,1
1083,19120254,6,3
1084,19120256,2,5
1084,19120256,7,1
1085,19120257,4,3
1085,19120257,0,4
1085,19120257,2,4
1085,19120257,8,3
1085,19120257,3,4
1086,19120258,4,2
1086,19120258,1,3
1086,19120258,6,1
1086,19120258,7,4
1086,19120258,8,3
1087,19120259,0,2
1087,19120259,2,5
1088,19120260,2,1
1088,19120260,3,3
1089,19120264,4,7
1089,19120264,6,3
1089,19120264,5,1
1090,19120265,4,3
1090,19120265,0,2
1090,19120265,6,2
1091,19120268,0,5
1091,19120268,2,3
1091,19120268,7,5
1091,19120268,8,1
1091,19120268,5,3
1091,19120268,3,2
1092,19120270,0,3
1093,19120271,6,1
1093,19120271,5,3
1093,19120271,3,2
1094,19120272,7,3
1095,19120273,4,10
1095,19120273,5,1
1096,19120276,0,5
1096,19120276,1,1
1096,19120276,6,5
1096,19120276,3,2
1097,19120277,2,3
1097,19120277,5,6
1098,19120278,1,3
1098,19120278,2,3
1098,19120278,3,1
1099,19120279,2,3
1099,19120279,7,7
1099,19120279,8,1
1099,19120279,5,2
1099,19120279,3,4
1100,19120280,7,6
1100,19120280,8,6
1100,19120280,5,3
1101,19120281,6,2
1102,19020000,0,4
1102,19020000,1,2
1102,19020000,3,7
1103,19020002,1,3
1103,19020002,6,2
1103,19020002,8,5
1104,19020004,4,1
1104,19020004,1,2
1104,19020004,2,4
1104,19020004,7,2
1105,19020005,4,1
1105,19020005,2,4
1106,19020006,4,3
1106,19020006,1,2
1106,19020006,6,4
1106,19020006,7,4
1106,19020006,3,2
1107,19020008,1,1
1107,19020008,7,3
1108,19020009,0,1
1108,19020009,6,5
1108,19020009,2,2
1109,19020010,4,4
1109,19020010,1,5
1109,19020010,2,7
1109,19020010,8,1
1110,19020011,0,1
1110,19020011,1,1
1110,19020011,2,6
1110,19020011,3,1
1111,19020012,0,1
1111,19020012,8,1
1111,19020012,3,3
1112,19020013,2,4
1112,19020013,7,1
1113,19020015,0,2
1113,19020015,6,3
1113,19020015,7,3
1114,19020016,4,5
1114,19020016,2,5
1114,19020016,5,5
1114,19020016,3,5
1115,19020017,1,7
1115,19020017,5,4
1115,19020017,3,3
1116,19020018,7,5
1116,19020018,5,2
1117,19020020,1,2
1117,19020020,6,1
1117,19020020,7,4
1118,19020021,7,2
1119,19020023,0,3
1119,19020023,1,2
1119,19020023,6,3
1119,19020023,7,6
1119,19020023,8,1
1119,19020023,5,2
1120,19020024,1,1
1120,19020024,2,2
1120,19020024,3,4
1121,19020026,1,1
1121,19020026,2,6
1121,19020026,8,2
1122,19020028,4,6
1122,19020028,2,3
1122,19020028,7,6
1122,19020028,3,5
1123,19020031,6,2
1123,19020031,7,4
1124,19020032,4,4
1124,19020032,0,2
1124,19020032,2,4
1125,19020033,4,1
1125,19020033,1,3
1125,19020033,7,4
1125,19020033,8,3
1126,19020037,6,3
1126,19020037,2,4
1126,19020037,3,6
1127,19020038,0,2
1127,19020038,8,3
1127,19020038,3,3
1128,19020039,1,2
1128,19020039,6,2
1128,19020039,2,3
1128,19020039,8,2
1129,19020040,1,1
1129,19020040,6,4
1129,19020040,3,3
1130,19020041,0,2
1130,19020041,1,6
1130,19020041,3,2
1131,19020042,0,4
1131,19020042,1,4
1132,19020043,1,2
1132,19020043,6,4
1133,19020045,1,3
1133,19020045,5,5
1133,19020045,3,3
1134,19020046,0,2
1134,19020046,5,3
1134,19020046,3,7
1135,19020048,6,2
1135,19020048,8,3
1135,19020048,3,3
1136,19020049,1,1
1136,19020049,6,4
1136,19020049,2,1
1137,19020050,0,2
1137,19020050,6,2
1137,19020050,2,4
1137,19020050,8,3
1137,19020050,5,5
1138,19020051,4,1
1138,19020051,1,4
1138,19020051,6,3
1138,19020051,5,2
1138,19020051,3,2
1139,19020052,4,10
1139,19020052,1,1
1140,19020053,4,1
1140,19020053,0,3
1140,19020053,5,3
1140,19020053,3,6
1141,19020054,0,4
1141,19020054,1,5
1141,19020054,6,4
1141,19020054,2,5
1141,19020054,8,3
1142,19020055,7,4
1142,19020055,5,1
1143,19020057,0,2
1143,19020057,1,3
1143,19020057,6,1
1143,19020057,5,1
1144,19020060,0,4
1144,19020060,2,3
1145,19020061,1,1
1145,19020061,3,3
1146,19020063,4,3
1146,19020063,6,2
1146,19020063,5,2
1146,19020063,3,1
1147,19020064,0,6
1147,19020064,6,1
1147,19020064,5,1
1147,19020064,3,2
1148,19020065,4,2
1148,19020065,0,3
1148,19020065,1,4
1148,19020065,6,3
1148,19020065,3,2
1149,19020066,1,4
1149,19020066,2,5
1150,19020068,4,5
1150,19020068,1,1
1151,19020070,0,3
1151,19020070,1,2
1151,19020070,8,1
1152,19020072,4,4
1152,19020072,3,2
1153,19020073,6,4
1154,19020075,0,3
1154,19020075,1,4
1154,19020075,6,2
1154,19020075,5,2
1155,19020076,0,1
1155,19020076,1,4
1155,19020076,6,3
1155,19020076,7,4
1155,19020076,5,1
1156,19020077,4,3
1156,19020077,2,1
1157,19020078,0,3
1157,19020078,6,1
1157,19020078,5,4
1158,19020079,0,4
1158,19020079,6,2
1158,19020079,3,4
1159,19020080,4,2
1159,19020080,2,3
1160,19020081,4,1
1160,19020081,0,1
1160,19020081,1,2
1160,19020081,5,5
1161,19020082,7,6
1161,19020082,8,2
1161,19020082,3,5
1162,19020083,5,3
1163,19020086,7,4
1163,19020086,8,3
1163,19020086,3,2
1164,19020087,4,1
1164,19020087,0,1
1164,19020087,1,1
1164,19020087,6,1
1165,19020088,5,2
1165,19020088,3,1
1166,19020089,4,1
1166,19020089,0,2
1166,19020089,6,3
1166,19020089,2,3
1166,19020089,7,1
1167,19020090,4,4
1167,19020090,1,2
1167,19020090,2,7
1167,19020090,5,2
1167,19020090,3,3
1168,19020093,4,5
1168,19020093,1,2
1168,19020093,6,2
1168,19020093,5,5
1169,19020094,1,2
1169,19020094,2,1
1169,19020094,3,5
1170,19020095,4,4
1170,19020095,8,2
1170,19020095,3,5
1171,19020096,0,1
1171,19020096,6,3
1171,19020096,7,6
1171,19020096,5,2
1172,19020100,6,1
1172,19020100,7,4
1173,19020102,8,2
1174,19020103,0,1
1174,19020103,6,1
1174,19020103,7,3
1174,19020103,5,6
1175,19020104,1,2
1175,19020104,8,1
1175,19020104,3,1
1176,19020105,4,6
1176,19020105,0,1
1176,19020105,1,2
1176,19020105,3,2
1177,19020111,6,3
1177,19020111,2,4
1177,19020111,3,4
1178,19020112,0,3
1178,19020112,6,3
1178,19020112,2,6
1178,19020112,7,3
1179,19020113,4,3
1179,19020113,6,8
1179,19020113,8,1
1179,19020113,5,5
1179,19020113,3,2
1180,19020114,0,6
1180,19020114,6,3
1180,19020114,7,6
1180,19020114,5,3
1180,19020114,3,3
1181,19020116,0,2
1181,19020116,2,1
1182,19020118,1,4
1182,19020118,6,4
1182,19020118,7,2
1182,19020118,8,3
1183,19020120,4,3
1183,19020120,0,3
1183,19020120,2,6
1184,19020121,4,3
1184,19020121,0,3
1184,19020121,7,4
1184,19020121,5,5
1185,19020122,2,4
1185,19020122,7,5
1186,19020123,4,1
1186,19020123,2,6
1186,19020123,5,3
1187,19020125,4,2
1188,19020126,2,3
1189,19020127,0,4
1190,19020128,2,2
1190,19020128,7,5
1191,19020131,5,2
1192,19020132,0,1
1192,19020132,7,2
1193,19020134,6,3
1193,19020134,5,4
1193,19020134,3,3
1194,19020135,4,3
1194,19020135,0,3
1194,19020135,2,3
1194,19020135,7,2
1194,19020135,8,1
1194,19020135,5,3
1195,19020136,0,9
1195,19020136,8,1
1196,19020137,0,2
1196,19020137,1,1
1196,19020137,6,1
1196,19020137,5,2
1196,19020137,3,1
1197,19020140,0,6
1197,19020140,1,4
1197,19020140,8,2
1197,19020140,3,4
1198,19020141,0,4
1198,19020141,6,4
1198,19020141,2,5
1198,19020141,7,1
1198,19020141,8,3
1199,19020142,0,4
1199,19020142,6,5
1199,19020142,2,2
1200,19020143,4,3
1200,19020143,0,4
1200,19020143,1,3
1200,19020143,2,4
1200,19020143,8,1
1200,19020143,5,1
1201,19020144,0,2
1201,19020144,8,3
1202,19020145,4,7
1202,19020145,0,2
1202,19020145,1,6
1202,19020145,8,3
1203,19020146,4,3
1203,19020146,2,2
1203,19020146,5,1
1204,19020147,4,2
1204,19020147,1,3
1204,19020147,3,1
1205,19020148,4,3
1205,19020148,1,5
1205,19020148,2,1
1205,19020148,7,1
1205,19020148,8,2
1205,19020148,5,5
1206,19020148,4,3
1206,19020148,1,5
1206,19020148,2,1
1206,19020148,7,1
1206,19020148,8,2
1206,19020148,5,5
1207,19020149,4,6
1207,19020149,0,4
1207,19020149,6,3
1207,19020149,7,2
1208,19020151,4,3
1208,19020151,0,2
1208,19020151,1,4
1208,19020151,6,6
1208,19020151,5,1
1208,19020151,3,4
1209,19020155,4,3
1209,19020155,6,3
1209,19020155,7,4
1209,19020155,3,6
1210,19020157,1,5
1210,19020157,6,5
1210,19020157,2,3
1210,19020157,7,5
1211,19020158,,0
1212,19020159,0,6
1212,19020159,6,3
1212,19020159,2,4
1212,19020159,7,3
1212,19020159,8,4
1212,19020159,3,8
1213,19020160,3,5
1214,19020161,4,7
1214,19020161,2,4
1214,19020161,7,6
1214,19020161,5,2
1214,19020161,3,3
1215,19020162,4,3
1215,19020162,0,2
1215,19020162,2,1
1216,19020163,0,5
1216,19020163,2,3
1216,19020163,5,2
1217,19020165,2,4
1217,19020165,3,3
1218,19020168,1,1
1218,19020168,6,1
1218,19020168,7,1
1218,19020168,8,1
1219,19020169,5,2
1219,19020169,3,2
1220,19020170,0,5
1220,19020170,1,4
1220,19020170,7,1
1220,19020170,8,1
1221,19020171,4,1
1221,19020171,8,1
1221,19020171,3,3
1222,19020173,4,4
1222,19020173,0,2
1222,19020173,1,5
1222,19020173,6,4
1222,19020173,5,2
1223,19020174,8,2
1223,19020174,3,5
1224,19020175,4,3
1224,19020175,1,4
1224,19020175,2,3
1224,19020175,5,2
1225,19020176,5,1
1226,19020177,4,2
1226,19020177,0,1
1226,19020177,2,3
1226,19020177,3,1
1227,19020178,3,3
1228,19020179,4,4
1228,19020179,0,3
1229,19020180,4,6
1230,19020183,0,5
1230,19020183,6,2
1231,19020184,7,4
1231,19020184,5,6
1232,19020187,4,2
1232,19020187,1,1
1232,19020187,6,1
1232,19020187,7,3
1232,19020187,8,2
1233,19020189,6,2
1233,19020189,2,2
1233,19020189,5,1
1233,19020189,3,2
1234,19020192,1,3
1234,19020192,6,3
1235,19020193,1,4
1235,19020193,6,2
1235,19020193,2,2
1235,19020193,5,3
1235,19020193,3,5
1236,19020194,6,2
1237,19020195,,0
1238,19020196,4,3
1238,19020196,0,3
1238,19020196,1,2
1238,19020196,2,5
1238,19020196,8,1
1239,19020197,4,5
1239,19020197,6,5
1239,19020197,7,3
1239,19020197,8,2
1239,19020197,3,5
1240,19020199,0,1
1241,19020200,7,2
1242,19020201,4,2
1242,19020201,0,1
1242,19020201,6,1
1242,19020201,5,3
1242,19020201,3,4
1243,19020202,8,1
1243,19020202,5,4
1244,19020203,4,4
1244,19020203,2,1
1245,19020204,4,1
1246,19020205,,0
1247,19020205,,0
1248,19020207,1,2
1249,19020208,0,3
1249,19020208,6,4
1249,19020208,8,1
1250,19020209,4,2
1250,19020209,7,5
1251,19020210,0,3
1251,19020210,3,5
1252,19020210,0,3
1252,19020210,3,5
1253,19020212,4,1
1253,19020212,0,1
1253,19020212,1,2
1254,19020213,4,1
1254,19020213,6,1
1254,19020213,2,2
1254,19020213,7,3
1255,19020214,0,1
1255,19020214,6,1
1255,19020214,2,3
1255,19020214,7,2
1255,19020214,3,3
1256,19020215,2,5
1256,19020215,7,1
1256,19020215,8,1
1256,19020215,5,2
1256,19020215,3,4
1257,19020216,0,3
1257,19020216,5,3
1257,19020216,3,1
1258,19020218,2,1
1258,19020218,5,1
1259,19020220,5,2
1260,19020224,0,3
1260,19020224,1,4
1260,19020224,2,2
1260,19020224,5,6
1260,19020224,3,4
1261,19020227,0,2
1261,19020227,1,3
1261,19020227,6,3
1261,19020227,2,2
1262,19020228,0,1
1262,19020228,5,5
1262,19020228,3,3
1263,19020230,4,3
1263,19020230,8,6
1263,19020230,5,2
1264,19020231,6,1
1264,19020231,7,7
1265,19020232,6,3
1265,19020232,2,2
1266,19020233,4,1
1266,19020233,0,3
1266,19020233,1,4
1266,19020233,6,4
1266,19020233,2,1
1266,19020233,7,2
1266,19020233,8,1
1266,19020233,3,4
1267,19020234,6,7
1268,19020235,4,1
1268,19020235,1,1
1268,19020235,3,1
1269,19020237,5,2
1270,19020241,4,3
1270,19020241,0,3
1270,19020241,1,3
1270,19020241,5,1
1270,19020241,3,5
1271,19020242,,0
1272,19020243,4,4
1272,19020243,0,1
1272,19020243,1,2
1273,19020244,4,1
1273,19020244,2,6
1273,19020244,3,1
1274,19020245,1,4
1274,19020245,6,3
1274,19020245,7,4
1275,19020246,6,2
1275,19020246,8,1
1276,19020249,0,4
1276,19020249,1,1
1276,19020249,3,5
1277,19020250,0,4
1277,19020250,1,4
1278,19020251,4,5
1278,19020251,1,6
1278,19020251,3,2
1279,19020252,6,6
1279,19020252,3,4
1280,19020253,6,4
1280,19020253,2,2
1280,19020253,7,7
1280,19020253,3,2
1281,19020255,6,1
1281,19020255,2,1
1282,19020257,4,2
1282,19020257,7,2
1282,19020257,5,6
1283,19020258,6,1
1283,19020258,5,2
1284,19020259,4,4
1284,19020259,6,2
1284,19020259,8,5
1285,19020260,4,4
1285,19020260,1,5
1285,19020260,8,2
1285,19020260,5,5
1286,19020261,4,3
1286,19020261,6,2
1286,19020261,7,5
1286,19020261,5,5
1286,19020261,3,3
1287,19020263,4,2
1287,19020263,1,1
1287,19020263,3,1
1288,19020264,4,4
1288,19020264,0,3
1289,19020265,4,3
1289,19020265,2,3
1289,19020265,7,1
1289,19020265,3,1
1290,19020265,4,3
1290,19020265,2,3
1290,19020265,7,1
1290,19020265,3,1
1291,19020266,1,2
1291,19020266,6,4
1291,19020266,5,7
1291,19020266,3,3
1292,19020268,0,6
1292,19020268,6,3
1292,19020268,7,1
1293,19020269,2,4
1293,19020269,5,3
1293,19020269,3,5
1294,19020270,4,3
1294,19020270,3,2
1295,19020273,0,2
1295,19020273,2,4
1296,19020274,4,3
